Item Number,Item Name,Item Description,Brief Description,Alternate Lookup,Attribute,Size,Average Unit Cost,Regular Price,MSRP,Custom Price 1,Custom Price 2,Custom Price 3,Custom Price 4,UPC,Tax Code,Order Cost,Order By Unit,Sell By Unit,Item Type,Base Unit of Measure,Income Account,Company Reorder Point,COGS Account,Asset Account,Print Tags,Unorderable,Serial Tracking,Eligible for Commission,Department Name,Department Code,Vendor Name,Vendor Code,Manufacturer,Weight,Qty 1,Qty 2,Qty 3,Qty 4,Qty 5,Qty 6,Qty 7,Qty 8,Qty 9,Qty 10,Qty 11,Qty 12,Qty 13,Qty 14,Qty 15,Qty 16,Qty 17,Qty 18,Qty 19,Qty 20,On Order Qty,Reorder Point 1,Reorder Point 2,Reorder Point 3,Reorder Point 4,Reorder Point 5,Reorder Point 6,Reorder Point 7,Reorder Point 8,Reorder Point 9,Reorder Point 10,Reorder Point 11,Reorder Point 12,Reorder Point 13,Reorder Point 14,Reorder Point 15,Reorder Point 16,Reorder Point 17,Reorder Point 18,Reorder Point 19,Reorder Point 20,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Eligible for Rewards,Vendor Name 2,UPC 2,Alternate Lookup 2,Order Cost 2,Vendor Name 3,UPC 3,Alternate Lookup 3,Order Cost 3,Vendor Name 4,UPC 4,Alternate Lookup 4,Order Cost 4,Vendor Name 5,UPC 5,Alternate Lookup 5,Order Cost 5,Unit of Measure 1,# of Base Units for UOM 1,UPC for UOM 1,Alternate Lookup for UOM 1,Regular Price for UOM 1,MSRP for UOM 1,Custom Price 1 for UOM 1,Custom Price 2 for UOM 1,Custom Price 3 for UOM 1,Custom Price 4 for UOM 1,Unit of Measure 2,# of Base Units for UOM 2,UPC for UOM 2,Alternate Lookup for UOM 2,Regular Price for UOM 2,MSRP for UOM 2,Custom Price 1 for UOM 2,Custom Price 2 for UOM 2,Custom Price 3 for UOM 2,Custom Price 4 for UOM 2,Unit of Measure 3,# of Base Units for UOM 3,UPC for UOM 3,Alternate Lookup for UOM 3,Regular Price for UOM 3,MSRP for UOM 3,Custom Price 1 for UOM 3,Custom Price 2 for UOM 3,Custom Price 3 for UOM 3,Custom Price 4 for UOM 3,Sync to Mobile,__qty_total__,__on_order_qty__,__regular_price__
2149,Waterpower Pump Filter,Black mesh pump filter replacement for waterpower 85/120,,,,1 Pc,0,9.73,0,9.73,9.73,9.73,9.73,0691111662616,Tax,5.95,,,Inventory,,,,,,Yes,No,No,No,Components,COM,Nickel City Wholesale Garden Supply,NCW,General Hydroponics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0.0,0,9.73
1520,Sunmaster 1000w MH Neutral,"105,000 lumens 1000w MH Neutral Deluxe",,,,1 Box,0,98.73,0,98.73,98.73,98.73,98.73,0090444800359,Tax,52.55,,,Inventory,,,,,,Yes,No,No,No,Lighting Equipment,LTE,NGW,NGW,Sunmaster,0,12,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,26.0,0,98.73
1548,360 Spinner Sprayers,Cloner Spinner Aeroponic Sprayer 360 Degrees,,,,1 Pc,0.78949,1.12,0,1.12,1.12,1.12,1.12,0691111176554,Tax,0.79,,,Inventory,Single,,,,,Yes,No,No,No,Components,COM,NGW,NGW,FHD,0,55,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,282.0,0,1.12
1413,Hortilux 600w HPS,600w HPS Bulb,,,,1 Pc,51.66,89,0,88.97085,89,89,89,0639125667104,Tax,51.66,,,Inventory,,,,,,Yes,No,No,No,Bulbs,BUL,NGW,NGW,Hortilux,0,8,-2,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,69.0,0,89.0
1467,40gal Reservoir Lid,Botanicare 40 Gal Reservoir Lid Only,,,,1 Pc,32.9,53.71,0,53.71,53.71,53.71,53.71,0757900616427,Tax,32.9,,,Inventory,,,,,,Yes,No,No,No,Pots/Containers,POT,NGW,NGW,Botanicare,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4.0,0,53.71
1494,Plantmax Dual Arc 1000w,"110,000 Lumens 1000w Bulb Dual Arc splits Both (400w MH & 600w HPS)",,,,1 Box,22.28153,156.35,0,156.4,156.35,156.35,156.35,0752686295019,Tax,58,,,Inventory,,,,,,Yes,No,No,No,Bulbs,BUL,Nickel City Wholesale Garden Supply,NCW,Plantmax,0,1,-8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,16.0,0,156.35
1414,Hortilux 1000w HPS,1000w HPS Bulb,,,,1 Pc,50.82216,89.98,0,89.95875,89.98,89.98,89.98,0639125667852,Tax,50.66,,,Inventory,,,,,,Yes,No,No,No,Bulbs,BUL,NGW,NGW,Hortilux,0,5,2,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,88.0,0,89.98
1441,Pre-Evolution Pre-Filter for EV,Pre-Filter for Evolution,,,,1 pc,160,259,0,259,259,259,259,0812111011574,Tax,160,,,Inventory,Single,,,,,Yes,No,No,No,Accessories,ACC,Nickel City Wholesale Garden Supply,NCW,hydrologic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,0,259.0
1550,Extension Fitting Botanicare,Extension Fitting Hex Shape (Threaded),,,,1 Pc,0.12097,0.83,0,0.83,0.83,0.83,0.83,0691111476032,Tax,0.15,,,Inventory,,,,,,Yes,No,No,No,Components,COM,NGW,NGW,Botanicare,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,114.0,0,0.83
1577,Holland Secret Grow 4L 2-1-7,Grow Formula,,,,4 Lt.,18.95779,42.98,0,42.98,42.98,42.98,42.98,0718122810505,Tax,18.91,,,Inventory,Single,,,,,Yes,No,No,No,Nutrients,NUT,Nickel City Wholesale Garden Supply,NCW,FHD,0,9,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,14.0,0,42.98
1600,Plantroids Gel 56g,Quick Roots Hormone Gel,,,,56g,9.07,15.54,0,15.54,15.54,15.54,15.54,0692236000185,Tax,9.07,,,Inventory,,,,,,Yes,No,No,No,Nutrients,NUT,Nickel City Wholesale Garden Supply,NCW,Extreme Additives,0,0,-11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,-6.0,0,15.54
1416,Hortilux 1000w MH Blue,1000w MH Blue,,,,1 Box,102.52172,229,0,229,229,229,229,0639125579452,Tax,95,,,Inventory,,,,,,Yes,No,No,No,Lighting Equipment,LTE,NGW,NGW,Hortilux,0,1,-3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,14.0,0,229.0
1497,Plantmax 400w MH 7200k,"32,000 Lumens 400w Cool Blue MH",,,,1 Box,14.99575,44.95,0,44.95,44.95,44.95,44.95,0752686296023,Tax,15,,,Inventory,,,,,,Yes,No,No,No,Lighting Equipment,LTE,Nickel City Wholesale Garden Supply,NCW,Plantmax,0,14,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,28.0,0,44.95
1552,"Support Stakes 4""","4"" Support for Dripper Line",,,,1 Pc,0.10337,0.24,0,0.24,0.24,0.24,0.24,0018171003805,Tax,0.12,,,Inventory,,,,,,Yes,No,No,No,Components,COM,NGW,NGW,Raindrip,0,100,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,24.0,0,0.24
1601,Plantroids Gel 112g,Quick Roots Hormone Gel,,,,112 G,12.8015,23.36,0,23.36,23.36,23.36,23.36,0692236000192,Tax,13.63,,,Inventory,,,,,,Yes,No,No,No,Nutrients,NUT,Nickel City Wholesale Garden Supply,NCW,Extreme Additives,0,0,-9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,-2.0,0,23.36
2255,Mighty Wash Qt,frequency water,,,,1 Qt,9.46,15.59,0,15.59,15.59,15.59,15.59,0847127001066,Tax,9.46,,,Inventory,,,,,,Yes,No,No,No,Nutrients,NUT,,,NPK,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,12.0,0,15.59
2176,Sensi Bloom B 10L (pHP),sensi bloom part B pH perfect line,,,,10 Lt,44.63889,120.16,0,120.16,120.16,120.16,120.16,0845268002997,Tax,40.25,,,Inventory,,,,,,Yes,No,No,No,Nutrients,NUT,Advanced Nutrients,AN,Advanced Nutrients,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3.0,0,120.16
2243,B'Cuzz Bloom-C 5L,Atami Bloom formula,,,,5 L,34.51,65.49,0,65.49,65.49,65.49,65.49,0666884701756,Tax,34.51,,,Inventory,,,,,,Yes,No,No,No,Nutrients,NUT,Nickel City Wholesale Garden Supply,NCW,Atami,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,6.0,0,65.49
2250,"EcoPlus 6"" Disc Air Stone",6 inch air disc stone round,,,,1 Box,11.95,19.5,0,19.5,19.5,19.5,19.5,0847127001271,Tax,11.95,,,Inventory,,,,,,Yes,No,No,No,Environment Control,ENV,Sunlight Supply inc.,NGW,Ecoplus,0,-2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,17.0,0,19.5
2257,Alice's Garden Pt,All purpose nutrient alice alices,,,,1 Pt,7.5,14.66,0,14.66,14.66,14.66,14.66,0793094020718,Tax,7.5,,,Inventory,,,,,,Yes,No,No,No,Nutrients,NUT,Nickel City Wholesale Garden Supply,NCW,General Hydroponics,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,0,14.66
2260,Alice's Garden 8oz,All purpose nutrient plant food,,,,8 Oz,4.25,9.73,0,9.73,9.73,9.73,9.73,0793094020701,Tax,4.25,,,Inventory,,,,,,Yes,No,No,No,Nutrients,NUT,Nickel City Wholesale Garden Supply,NCW,General Hydroponics,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,6.0,0,9.73
2266,"UNO TAC 8"" Reflector Tube","8"" vented a/c TAC cool tube hood with reflector",,,,1 Box,84.6,175.94,0,175.94,175.94,175.94,175.94,0713757877701,Tax,84.6,,,Inventory,,,,,,Yes,No,No,No,Lighting Equipment,LTE,Nickel City Wholesale Garden Supply,NCW,UNO,0,4,-4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,23.0,0,175.94
2177,Sensi Grow A 10L (pHP),sensi grow part A pH perfect line,,,,10 Lt,60,120.19,0,120.19,120.19,120.19,120.19,0845268003079,Tax,40.25,,,Inventory,,,,,,Yes,No,No,No,Nutrients,NUT,Advanced Nutrients,AN,Advanced Nutrients,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0.0,0,120.19
2244,B'Cuzz Flavor-C 5L,Flavor formula Atami,,,,5 L,34.51,65.49,0,65.49,65.49,65.49,65.49,6911179766200,Tax,34.51,,,Inventory,,,,,,Yes,No,No,No,Nutrients,NUT,Nickel City Wholesale Garden Supply,NCW,Atami,0,7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,5.0,0,65.49
2258,Covert Tank 33 Gal,Reservoir covert tank,,,,33 Gal,51.58,91.68,0,91.68,91.68,91.68,91.68,0793094035019,Tax,51.58,,,Inventory,,,,,,Yes,No,No,No,Complete Systems,SYS,Nickel City Wholesale Garden Supply,NCW,General Hydroponics,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,5.0,0,91.68
2262,Nitro Bat Guano 3lb,bat guano  9-3-1,,,,3 Lb,7.5,14.65,0,14.65,14.65,14.65,14.65,0609728631444,Tax,7.5,,,Inventory,,,,,,Yes,No,No,No,Nutrients,NUT,Sunlight Supply inc.,NGW,Roots Organic,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,9.0,0,14.65
2272,220 Single Mesh extract,220 micron mesh single  allmesh all mesh,,,,1 Pc,16.95,29.28,0,29.3,29.28,29.28,29.28,0691111467778,Tax,16.95,,,Inventory,,,,,,Yes,No,No,No,Accessories,ACC,Nickel City Wholesale Garden Supply,NCW,all mesh,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,5.0,0,29.28
2178,Sensi Grow B 10L (pHP),sensi grow part B pH perfect line,,,,10 Lt,60,120.07,0,120.07,120.07,120.07,120.07,0845268003154,Tax,40.25,,,Inventory,,,,,,Yes,No,No,No,Nutrients,NUT,Advanced Nutrients,AN,Advanced Nutrients,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2.0,0,120.07
2259,Covert Tank 66 Gal,Reservoir 66 gallons covert tank,,,,66 Gal,65.3,116.05,0,116.05,116.05,116.05,116.05,0793094035026,Tax,65.3,,,Inventory,,,,,,Yes,No,No,No,Complete Systems,SYS,Nickel City Wholesale Garden Supply,NCW,General Hydroponics,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4.0,0,116.05
2302,"12"" Air Stone (FHD)",12 inch air stone airstone,,,,1 Pc,1.17548,2.88,0,2.88,2.88,2.88,2.88,0689076734981,Tax,1.3,,,Inventory,Single,,,,,Yes,No,No,No,Accessories,ACC,Nickel City Wholesale Garden Supply,NCW,FHD,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,8.0,0,2.88
2179,Connoisseur Bloom A Lt pHP,connoisseur part A  BloompH perfect line,,,,1 Lt,15.8,30.89,0,30.89,30.89,30.89,30.89,0845268003178,Tax,15.8,,,Inventory,,,,,,Yes,No,No,No,Nutrients,NUT,Advanced Nutrients,AN,Advanced Nutrients,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,14.0,0,30.89
2328,Galaxy Grow Amp 400/600/1000w,Ballast 400w 600w 1000w select a watt,,,,1 Box,121.3141,189,0,189,189,189,189,0847127003916,Tax,125,,,Inventory,Single,,,,,Yes,No,No,No,Lighting Equipment,LTE,Nickel City Wholesale Garden Supply,NCW,Galaxy,0,3,-2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,21.0,0,189.0
2217,UNO Rope Rachet,"Uno Rope Rachets 1/8"" Reflector Hangers ratchet",,,,1 Box,6.00933,15.99,14.95,15.97906,15.99,15.99,15.99,0713757878104,Tax,6,,,Inventory,,,,,,Yes,No,No,No,Accessories,ACC,Nickel City Wholesale Garden Supply,NCW,Uno,0,28,66,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,146.0,0,15.99
2298,Bud Boom Gallon,bloom enhancer 0-6-5 Increases the essential oil,,,,4L,16.10455,43.99,0,43.99,43.99,43.99,43.99,0692236034128,Tax,19.35,,,Inventory,,,,,,Yes,No,No,No,Nutrients,NUT,Nickel City Wholesale Garden Supply,NCW,FHD,0,5,-4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,11.0,0,43.99
2329,Bamboo Stake 6',6 foot support stake 6 per pack,,,,6 Pc,2.89,5.99,0,5.99,5.99,5.99,5.99,0035355006407,Tax,2.89,,,Inventory,Case,,,,,Yes,No,No,No,Accessories,ACC,Nickel City Wholesale Garden Supply,NCW,bond,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,41.0,0,5.99
2335,Galaxy Select-A-Watt Ballast,runs either a 400w or a 600w or a 1000w bulb selectable watt,,,,1 Box,177.74085,275.66,0,275.66,275.66,275.66,275.66,6911111111110585,Tax,173,,,Inventory,,,,,,Yes,No,No,No,Lighting Equipment,LTE,Nickel City Wholesale Garden Supply,NCW,,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,12.0,0,275.66
2181,Connoisseur A 4L Bloom (pHP),connoisseur Bloom part A pH perfect line,,,,4 Lt,38,74.29,0,74.29,74.29,74.29,74.29,0845268003239,Tax,38,,,Inventory,,,,,,Yes,No,No,No,Nutrients,NUT,Advanced Nutrients,AN,Advanced Nutrients,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,5.0,0,74.29
2310,Root Riot Bag 100ct,Rooting plugs,,,,100 ct,16.99999,29.95,0,29.95,29.95,29.95,29.95,5025644812678,Tax,17,,,Inventory,,,,,,Yes,No,No,No,Media,MED,Nickel City Wholesale Garden Supply,NCW,HDi,0,10,-3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,19.0,0,29.95
2182,Connoisseur B 4L Bloom(pHP),connoisseur pH perfect Bloom line part B,,,,4 Lt,38,74.29,0,74.29,74.29,74.29,74.29,0845268003482,Tax,38,,,Inventory,,,,,,Yes,No,No,No,Nutrients,NUT,Advanced Nutrients,AN,Advanced Nutrients,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,6.0,0,74.29
2219,"CAN Max-Fan HO 8""",3 speed 932 cfm HO max inline fan CAN,,,,1 Box,91.71428,348.71,0,348.71,348.71,348.71,348.71,0840470002186,Tax,214,,,Inventory,,,,,,Yes,No,No,Yes,Environment Control,ENV,Sunlight Supply inc.,NGW,CAN,0,1,-2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,5.0,0,348.71
2311,Root Riot Bag 50ct,rooting plugs,,,,50 ct,10.66992,17.95,0,17.95,17.95,17.95,17.95,0659627011076,Tax,10.67,,,Inventory,,,,,,Yes,No,No,No,Media,MED,Nickel City Wholesale Garden Supply,NCW,HDi,0,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,65.0,0,17.95
2282,SunBlaster Mini Greenhouse w/le,mini greenhouse kit sun blaster led,,,,1 Box,40.95,103,0,103,103,103,103,0692236162050,Tax,40.95,,,Inventory,,,,,,Yes,No,No,No,Complete Systems,SYS,Nickel City Wholesale Garden Supply,NCW,FHD,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,0,103.0
2312,Root Riot Tray 50ct,rooting plugs and tray,,,,50 ct,14.25,29.95,0,29.95,29.95,29.95,29.95,0659627011038,Tax,14.25,,,Inventory,,,,,,Yes,No,No,No,Media,MED,Nickel City Wholesale Garden Supply,NCW,HDi,0,47,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,36.0,0,29.95
2334,Bond Precision Tip Pruner,shears pruners,,,,1 Pc,6.95,15.63,0,15.6,15.63,15.63,15.63,0035355031102,Tax,6.95,,,Inventory,,,,,,Yes,No,No,No,Accessories,ACC,Nickel City Wholesale Garden Supply,NCW,Bond,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,25.0,0,15.63
2344,Azaguard 32oz,Azagard spray bottle,,,,Bottle,12.95,16.57,0,16.57,16.57,16.57,16.57,0188716000153,Tax,12.95,,,Inventory,,,,,,Yes,No,No,No,Pest Control,PST,Nickel City Wholesale Garden Supply,NCW,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,9.0,0,16.57
2386,UNO 2x4 Grow Tent,"2' x 4' grow tent 48""x24""x60""",,,,1 Box,89.95,140,0,140,140,140,140,0713757877503,Tax,89.95,,,Inventory,,,,,,Yes,No,No,No,Complete Systems,SYS,Nickel City Wholesale Garden Supply,NCW,UNO,0,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,15.0,0,140.0
2284,Liquid Bud Start 16oz 0-2-1,"Liquid Bud Start 16oz 0-2-1
Flowering Starter",,,,16 Oz.,9.07,19.97,0,19.97,19.97,19.97,19.97,0692236030922,Tax,9.07,,,Inventory,Single,,,,,Yes,No,No,No,Nutrients,NUT,Nickel City Wholesale Garden Supply,NCW,FHD,0,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,29.0,0,19.97
2314,Nitrozime 100ml,marine algae supplement,,,,100 ml,4.64474,9.78,0,9.78,9.78,9.78,9.78,0659627003101,Tax,5.5,,,Inventory,,,,,,Yes,No,No,No,Nutrients,NUT,Nickel City Wholesale Garden Supply,NCW,HDi,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,9.0,0,9.78
