product_id,product_handle,product_title,product_status,product_vendor,product_type,variant_id,variant_title,sku,barcode,price,compare_at_price,cost_amount,cost_currency,inv_total_all_locations,inv_at_target_location,inv_detail_json
gid://shopify/Product/8047615246410,netpots,Netpots,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124601418,3 in. Net-Pot (case of 100),hmh00842,,56.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615246410,netpots,Netpots,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124634186,6 in. Net-Pot (case of 50),hmh00843,,97.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615279178,site-plugs,Site Plugs,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124666954,2 in. Site Plug (case of 20),hmh00844,,10.60,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615279178,site-plugs,Site Plugs,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124699722,4 in. Site Plug (case of 10),hmh00846,,21.30,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615279178,site-plugs,Site Plugs,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124732490,6 in. Site Plug (case of 10),hmh00847,,31.90,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615311946,snapture-snapstand,Snapture SnapStand,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124765258,Snapture Dovetail,hmh00849,,3.79,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615311946,snapture-snapstand,Snapture SnapStand,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124798026,Snapture Foot Base,hmh00848,,4.79,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615311946,snapture-snapstand,Snapture SnapStand,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124830794,Snapture Cross Fitting,hmh00850,,4.79,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615344714,mechanical-timers,Mechanical Timers,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124863562,UNO Single Mechanical Timer,hmh01321,,10.99,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615377482,cst-1p-timer-frequency-duration,CST-1(P) Timer / frequency & duration,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124896330,Timer / frequency & duration (no photo eye),hmh00930,,220.00,275.00,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615377482,cst-1p-timer-frequency-duration,CST-1(P) Timer / frequency & duration,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124929098,Timer/frequency& duration / photo-eye,hmh00931,,305.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615443018,24-dt-1-24-hour-clock-timer,24-DT-1 -- 24 Hour Clock Timer,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694124994634,24 Hour Clock Timers,hmh00933,,184.00,230.00,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615443018,24-dt-1-24-hour-clock-timer,24-DT-1 -- 24 Hour Clock Timer,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694125027402,24 Hour Timer w/cooling thermostat,hmh00932,,255.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615508554,lt4-4-light-timer-120-or-240-v,LT4 - 4 Light Timer (120 or 240 V),ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694125158474,4 Light Timer (120 V.),hmh00934,,335.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615508554,lt4-4-light-timer-120-or-240-v,LT4 - 4 Light Timer (120 or 240 V),ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694125191242,4 Light timer (240 V.),hmh00935,,400.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615508554,lt4-4-light-timer-120-or-240-v,LT4 - 4 Light Timer (120 or 240 V),ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694125224010,10A 120V w/battery backup,hmh00936,,335.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615508554,lt4-4-light-timer-120-or-240-v,LT4 - 4 Light Timer (120 or 240 V),ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694125256778,10A 240V w/battery backup,hmh00937,,400.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615606858,ls-series-light-and-high-load-switcher,LS Series Light and High Load Switcher,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694125518922,LS1 - 4 Light High Load Switcher (120V supply 120V receptacles),hmh00938,,145.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615639626,vortex-powerfans-bundle,Vortex Powerfans,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694125551690,"Vortex 4 in., 172 cfm",hmh00774,,168.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615639626,vortex-powerfans-bundle,Vortex Powerfans,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694125584458,"Vortex 6 in., 450 cfm",hmh00775,,215.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615639626,vortex-powerfans-bundle,Vortex Powerfans,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694125617226,"Vortex 8 in., 747 cfm",hmh00776,,270.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615639626,vortex-powerfans-bundle,Vortex Powerfans,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694125649994,"Vortex 12 in., 1140 cfm",hmh00777,,412.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615639626,vortex-powerfans-bundle,Vortex Powerfans,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694125682762,"Vortex 12 in., 2050 cfm - V-Series",hmh00778,,799.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615705162,backdraft-dampers,Backdraft Dampers,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694125781066,6 in. Backdraft Damper,hmh00783,,27.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615705162,backdraft-dampers,Backdraft Dampers,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694125813834,8 in. Backdraft Damper,hmh00784,,36.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615705162,backdraft-dampers,Backdraft Dampers,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694125846602,10 in. Backdraft Damper,hmh00785,,46.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615705162,backdraft-dampers,Backdraft Dampers,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694125879370,12 in. Backdraft Damper,hmh00786,,56.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615770698,thermostatically-controlled-centrifugal-fans,Thermostatically Controlled Centrifugal Fans,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126043210,RSW 4HO Thermo/Controlled 110V 161 CFM 3294 RPM,hmh00787,,299.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615770698,thermostatically-controlled-centrifugal-fans,Thermostatically Controlled Centrifugal Fans,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126075978,RSW 4HO Thermo/Controlled 240V 161 CFM 3294 RPM,hmh00788,,299.99,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615770698,thermostatically-controlled-centrifugal-fans,Thermostatically Controlled Centrifugal Fans,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126108746,RSW 6HO Thermo/Controlled 110V 413 CFM 3250 RPM,hmh00789,,359.99,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615770698,thermostatically-controlled-centrifugal-fans,Thermostatically Controlled Centrifugal Fans,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126141514,RSW 6HO Thermo/Controlled 240V 413 CFM 3250 RPM,hmh00790,,359.99,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615803466,original-can-fans,Original Can Fans,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126174282,"Can-Fan 4"" standard output 142 CFM",hmh00791,,175.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615803466,original-can-fans,Original Can Fans,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126207050,"Can-Fan 4"" high output 178 CFM",hmh00792,,186.66,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615803466,original-can-fans,Original Can Fans,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126239818,"Can-Fan 6"" standard output 270 CFM",hmh00793,,199.99,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615803466,original-can-fans,Original Can Fans,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126272586,"Can-Fan 6"" high output 440 CFM",hmh00794,,226.66,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615803466,original-can-fans,Original Can Fans,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126305354,"Can-Fan 8"" standard output 493 CFM",hmh00795,,264.43,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615803466,original-can-fans,Original Can Fans,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126338122,"Can-Fan 10"" high output 781 CFM",hmh00796,,306.65,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615803466,original-can-fans,Original Can Fans,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126370890,"Can-Fan 12"" high output 971 CFM",hmh00797,,433.31,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615836234,can-filters,Can Filters,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126403658,"CAN 33 Filter 12"" OD, 13"" high, 6"" flange size, 200 CFM",hmh00705,,124.44,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615836234,can-filters,Can Filters,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126436426,"CAN 50 Filter 16.5"" OD, 19.8"" high, 8"" flange size, 420 CFM",hmh00706,,140.00,294.99,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615836234,can-filters,Can Filters,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126469194,"CAN 66 Filter 12"" OD, 26"" high, 8"" flange size, 412 CFM",hmh00707,,193.32,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615836234,can-filters,Can Filters,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126501962,"CAN 75 Filter 16.5"" OD, 29.5"" high, 8"" flange size, 600 CFM",hmh00708,,248.88,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615836234,can-filters,Can Filters,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126534730,"CAN 100 Filter 16.5"" OD, 39.4"" high, 8"" flange size, 840 CFM",hmh00709,,200.00,468.00,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615836234,can-filters,Can Filters,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126567498,"CAN 125 Filter 16.5"" OD, 49.2"" high, 10"" flange size, 1110 CFM",hmh00710,,598.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615869002,can-filter-pre-filters,Can Filter Pre-Filters,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126600266,CAN 700 Pre-Filter,hmh00713,,7.78,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615869002,can-filter-pre-filters,Can Filter Pre-Filters,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126633034,CAN 33 Pre-Filter,hmh00716,,6.67,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615869002,can-filter-pre-filters,Can Filter Pre-Filters,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126665802,CAN 50 Pre-Filter,hmh00717,,12.22,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615869002,can-filter-pre-filters,Can Filter Pre-Filters,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126698570,CAN 66 Pre-Filter,hmh00718,,12.22,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615869002,can-filter-pre-filters,Can Filter Pre-Filters,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126731338,CAN 75 Pre-Filter,hmh00719,,13.33,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615869002,can-filter-pre-filters,Can Filter Pre-Filters,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126764106,CAN 100 Pre-Filter,hmh00720,,15.55,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615869002,can-filter-pre-filters,Can Filter Pre-Filters,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126796874,CAN 125 Pre-Filter,hmh00721,,21.11,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615869002,can-filter-pre-filters,Can Filter Pre-Filters,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126829642,CAN 150 Pre-Filter,hmh00722,,23.33,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615901770,can-filter-flanges,Can Filter Flanges,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126862410,"6"" CAN Filter Flange",hmh00724,,24.99,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615901770,can-filter-flanges,Can Filter Flanges,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126895178,"10"" CAN Filter Flange",hmh00726,,16.67,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615901770,can-filter-flanges,Can Filter Flanges,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126927946,"12"" CAN Filter Flange",hmh00727,,21.11,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615901770,can-filter-flanges,Can Filter Flanges,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126960714,"14"" Can Filter Flange Max",hmh00728,,29.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615901770,can-filter-flanges,Can Filter Flanges,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694126993482,"16"" Can Filter Flange Max",hmh00729,,38.33,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615901770,can-filter-flanges,Can Filter Flanges,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694127026250,"18"" Can Filter Flange Max",hmh00730,,41.66,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615901770,can-filter-flanges,Can Filter Flanges,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694127059018,"20"" Can Filter Flange Max",hmh00731,,45.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047615967306,ducting,Ducting,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694127124554,4 in. x 25 ft flexible duct w/ 2 clamps included,hmh00798,,19.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
