sku,handle,title,brand,primary_category,secondary_categories,price,compare_at_price,cost,inventory_qty,images,description,vendor,product_type,tags,status,source,needs_review
,hydro-deuce,Hydro-Deuce,Humboldt,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,royal-flush,Royal Flush,Unknown,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; unknown_brand; no_sku
,customGraphs:[],the Humboldt Nutrients teams of agronomists and chemists have created Ginormous (0-18-16),Humboldt,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,bloom-natural,Bloom Natural,Earth Juice,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,verde-growth-catalyst,Verde Growth Catalyst,Verde,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,humboldt-roots,Humboldt Roots,Humboldt,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,all-purpose-feeder-packs-20-ct,All-Purpose feeder packs.- 20 ct.,Unknown,nutrients,catalog_index,5.99,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/xtreme_all-purpose.jpg?v=1761678775,,H Moon Hydro,simple,,active,shopify,unknown_brand; no_sku
,organic-feeder-packs-20-ct,Organic Feeder packs - 20 ct.,Unknown,nutrients,catalog_index,5.99,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/xtreme_organic_feeder.jpg?v=1761679001,,H Moon Hydro,simple,,active,shopify,unknown_brand; no_sku
,mykos-mycorrhizal-inoculant-granular,Mykos - Mycorrhizal Inoculant Granular,Xtreme Gardening,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,mykos-30-mycorrhizal-inoculant-2-2-lb,Mykos 30 Mycorrhizal inoculant 2.2 lb.,Xtreme Gardening,nutrients,catalog_index,8.99,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/xtreme_mykos30.jpg?v=1761678990,,H Moon Hydro,simple,,active,shopify,no_sku
,calcarb-calcium-carbonate-foliar-spray,CalCarb Calcium Carbonate Foliar Spray,Calcarb,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,flora-shield-1-pt,Flora Shield 1 pt,General Hydroponics,nutrients,catalog_index,14.95,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/FloraShield_449225e3-ffaf-4e70-a5a5-746fd7b9cb08.jpg?v=1761678883,,H Moon Hydro,simple,,active,shopify,no_sku
,bcuzz-bio-nrg-flavor-c-5l,B'Cuzz BIO-NRG Flavor-C 5L,BCuzz,nutrients,catalog_index,67.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/nrg_flavor.jpg?v=1761678764,,H Moon Hydro,simple,,active,shopify,no_sku
,bcuzz-hydro-a-5l,B'Cuzz Hydro A 5L,BCuzz,nutrients,catalog_index,51.50,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/hydro_0680dafb-7734-4cbf-9385-c5c326554505.jpg?v=1761678785,,H Moon Hydro,simple,,active,shopify,no_sku
,bcuzz-hydro-b-5l,B'Cuzz Hydro B 5L,BCuzz,nutrients,catalog_index,51.50,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/hydro.jpg?v=1761678756,,H Moon Hydro,simple,,active,shopify,no_sku
,bcuzz-bloom-stimulator-12oz,B'Cuzz Bloom Stimulator - 12oz,BCuzz,nutrients,catalog_index,22.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bloom.jpg?v=1761678765,,H Moon Hydro,simple,,active,shopify,no_sku
,bcuzz-growth-stimulator-12oz,B'Cuzz Growth Stimulator - 12oz,BCuzz,nutrients,catalog_index,22.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/grow_5e428de2-4c62-448e-ab7f-8f646f09d966.jpg?v=1761678776,,H Moon Hydro,simple,,active,shopify,no_sku
,bcuzz-root-stimulator-12-oz,B'Cuzz Root Stimulator - 12 oz,BCuzz,nutrients,catalog_index,22.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/root.jpg?v=1761678775,,H Moon Hydro,simple,,active,shopify,no_sku
,holland-secret-micro-23l,Holland Secret Micro 23L,Holland Secret,nutrients,catalog_index,299.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/HSMicro_006961b9-087b-4099-9954-d59b6067ac5f.jpg?v=1761678916,,H Moon Hydro,simple,,active,shopify,no_sku
,holland-secret-grow-23l,Holland Secret Grow 23L,Holland Secret,nutrients,catalog_index,251.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/HSGrow.jpg?v=1761678903,,H Moon Hydro,simple,,active,shopify,no_sku
,holland-secret-bloom-23l,Holland Secret Bloom 23L,Holland Secret,nutrients,catalog_index,250.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/HSBloom_93f8bebd-c342-41ab-9414-cd41cdfe25a9.jpg?v=1761678909,,H Moon Hydro,simple,,active,shopify,no_sku
,better-bloom-500-gm,Better Bloom 500 gm,Better Bloom,nutrients,catalog_index,28.99,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/betterbloom_3d503d6d-a872-4cf6-b53f-929bf4ddffe5.jpg?v=1761678795,,H Moon Hydro,simple,,active,shopify,no_sku
,better-bloom-2-kg,Better Bloom 2 kg,Better Bloom,nutrients,catalog_index,119.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/betterbloom.jpg?v=1761678795,,H Moon Hydro,simple,,active,shopify,no_sku
,better-bloom-10-kg,Better Bloom 10 kg,Better Bloom,nutrients,catalog_index,396.89,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/betterbloom_2f8c6386-7dd5-43fd-a78c-08bdca2cc07b.jpg?v=1761678795,,H Moon Hydro,simple,,active,shopify,no_sku
,jungle-green-500-gm,Jungle Green 500 gm,Unknown,nutrients,catalog_index,26.99,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/junglegreen.jpg?v=1761678949,,H Moon Hydro,simple,,active,shopify,unknown_brand; no_sku
,jungle-green-2-5-kg,Jungle Green 2.5 kg,Unknown,nutrients,catalog_index,174.99,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/junglegreen_4c71b449-8619-46df-a669-61c7c3312661.jpg?v=1761678949,,H Moon Hydro,simple,,active,shopify,unknown_brand; no_sku
,jungle-green-10-kg,Jungle Green 10 kg,Unknown,nutrients,catalog_index,400.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/junglegreen_aeb5bb90-94da-497f-b833-f89e8c39d486.jpg?v=1761678955,,H Moon Hydro,simple,,active,shopify,unknown_brand; no_sku
,yield-up-9-47-9-500-gm,Yield Up 9-47-9 500 gm,Yield Up,nutrients,catalog_index,26.95,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/yieldup_1a63bbb7-e5cf-449e-85fb-a79b555c2022.jpg?v=1761679128,,H Moon Hydro,simple,,active,shopify,no_sku
,yield-up-9-47-9-2-kg,Yield Up 9-47-9 2 kg,Yield Up,nutrients,catalog_index,94.99,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/yieldup_377b9b06-fc45-46f8-9561-a89ef965550d.jpg?v=1761679128,,H Moon Hydro,simple,,active,shopify,no_sku
,yield-up-9-47-9-10-kg,Yield Up 9-47-9 10 kg,Yield Up,nutrients,catalog_index,232.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/yieldup.jpg?v=1761679127,,H Moon Hydro,simple,,active,shopify,no_sku
,bud-boom-130gm,Bud Boom 130gm,Unknown,nutrients,catalog_index,11.88,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bud_boom_de98b6cc-8d95-438c-baff-a00902aad973.jpg?v=1761678807,,H Moon Hydro,simple,,active,shopify,unknown_brand; no_sku
,bud-boom-500gm,Bud Boom 500gm,Unknown,nutrients,catalog_index,43.99,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bud_boom_aef0a559-2114-461c-baeb-34412dd5be9c.jpg?v=1761678817,,H Moon Hydro,simple,,active,shopify,unknown_brand; no_sku
,bud-boom-1kg,Bud Boom 1kg,Unknown,nutrients,catalog_index,131.95,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bud_boom.jpg?v=1761678802,,H Moon Hydro,simple,,active,shopify,unknown_brand; no_sku
,bud-start-20-gm,Bud Start 20 gm,Bud Start,nutrients,catalog_index,16.95,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/budstart.jpg?v=1761678802,,H Moon Hydro,simple,,active,shopify,no_sku
,bud-start-100-gm,Bud Start 100 gm,Bud Start,nutrients,catalog_index,44.46,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/budstart_da351fdd-3922-48ed-bcdf-483d86e9ef78.jpg?v=1761678813,,H Moon Hydro,simple,,active,shopify,no_sku
,carbo-blast-2-5-kg,Carbo Blast 2.5 kg,Carbo Blast,nutrients,catalog_index,96.99,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/carboblast.jpg?v=1761678829,,H Moon Hydro,simple,,active,shopify,no_sku
,carbo-blast-650-gm,Carbo blast 650 gm,Carbo Blast,nutrients,catalog_index,36.98,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/carboblast_2bf0d78c-5d33-480e-8f14-c5a7d5b707a5.jpg?v=1761678855,,H Moon Hydro,simple,,active,shopify,no_sku
,quick-roots-gel-2-oz,Quick Roots Gel 2 oz,Quick Roots,nutrients,catalog_index,22.57,,,0,,,H Moon Hydro,simple,,active,shopify,no_sku
,quick-roots-gel-4-oz,Quick Roots Gel 4 oz,Quick Roots,nutrients,catalog_index,27.27,,,0,,,H Moon Hydro,simple,,active,shopify,no_sku
,quick-roots-gel-8-oz,Quick Roots Gel 8 oz,Quick Roots,nutrients,catalog_index,41.04,,,0,,,H Moon Hydro,simple,,active,shopify,no_sku
,double-super-b-23-liter,Double Super B+ 23 liter,Double Super B+,nutrients,catalog_index,448.98,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/super_b_extra_strength_969233ea-c400-4971-8c49-7105370f1c7b.jpg?v=1761678849,,H Moon Hydro,simple,,active,shopify,no_sku
,ton-o-bud-100-gm,Ton O Bud 100 gm,Ton-o-bud,nutrients,catalog_index,24.95,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/tonobud_f650c0a3-676e-4af8-8285-faa98569ac95.jpg?v=1761679103,,H Moon Hydro,simple,,active,shopify,no_sku
,ton-o-bud-500-gm,Ton O Bud 500 gm,Ton-o-bud,nutrients,catalog_index,139.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/tonobud_b0b6115a-b519-4399-bde3-6c5b2edb5095.jpg?v=1761679103,,H Moon Hydro,simple,,active,shopify,no_sku
,ton-o-bud-1-kg,Ton O Bud 1 kg,Ton-o-bud,nutrients,catalog_index,151.99,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/tonobud.jpg?v=1761679103,,H Moon Hydro,simple,,active,shopify,no_sku
,the-hammer-20-gm,The Hammer 20 gm,Unknown,nutrients,catalog_index,41.01,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/hammer.jpg?v=1761679103,,H Moon Hydro,simple,,active,shopify,unknown_brand; no_sku
,the-hammer-100-gm,The Hammer 100 gm,Unknown,nutrients,catalog_index,169.95,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/hammer_a8bd89a1-ff01-419f-abdb-93f3e48ff91d.jpg?v=1761679103,,H Moon Hydro,simple,,active,shopify,unknown_brand; no_sku
,mayan-microzyme1-gal,Mayan Microzyme1 gal,Unknown,nutrients,catalog_index,250.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_mayan_da720e89-5b71-4f74-99bf-07903b7c3bbd.jpg?v=1761678976,,H Moon Hydro,simple,,active,shopify,unknown_brand; no_sku
,mayan-microzyme1-gal-2,Mayan Microzyme1 gal,Unknown,nutrients,catalog_index,250.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_mayan_75adc6b8-a84d-41c5-8c99-6c790a8df409.jpg?v=1761678976,,H Moon Hydro,simple,,active,shopify,unknown_brand; no_sku
,humboldt-big-up-powder-5-lbs,Humboldt Big Up Powder 5 lbs,Humboldt,nutrients,catalog_index,200.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_bigup_947dfb3d-586d-434a-ace2-eca4b91b8dd8.jpg?v=1761678929,,H Moon Hydro,simple,,active,shopify,no_sku
,humboldt-oneness-15-gal,Humboldt Oneness 15 gal,Humboldt,nutrients,catalog_index,1050.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/oneness_small_41ce74bd-364c-4cef-9a79-5d333d6b552e.jpg?v=1761678936,,H Moon Hydro,simple,,active,shopify,no_sku
,mayan-microzyme-4-oz,Mayan Microzyme 4 oz,Nectar,nutrients,catalog_index,20.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_mayan_9dd2b941-91cb-4211-b59f-3caedc97b7f0.jpg?v=1761678976,,H Moon Hydro,simple,,active,shopify,no_sku
,mayan-microzyme-8-oz,Mayan Microzyme 8 oz,Nectar,nutrients,catalog_index,32.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_mayan_1ea09ea9-4f0b-4bd4-8768-d5bae79d0b90.jpg?v=1761678976,,H Moon Hydro,simple,,active,shopify,no_sku
,myco-madness-soluble-4-oz,Myco Madness Soluble 4 oz,Myco Madness,nutrients,catalog_index,26.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_myco_soluble_b8618790-1806-4dfd-8bde-b2ac0b3df05a.jpg?v=1761678989,,H Moon Hydro,simple,,active,shopify,no_sku
,myco-madness-soluble-8-oz,Myco Madness Soluble 8 oz,Myco Madness,nutrients,catalog_index,50.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_myco_soluble_e870700e-979a-4c5b-b6b6-ee28bf68cb99.jpg?v=1761678989,,H Moon Hydro,simple,,active,shopify,no_sku
,myco-madness-soluble-5-lbs,Myco Madness Soluble 5 lbs,Myco Madness,nutrients,catalog_index,400.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_myco_soluble_8e0c4cbd-262b-49a5-8a44-57c13a28c7fa.jpg?v=1761678988,,H Moon Hydro,simple,,active,shopify,no_sku
,myco-maximum-granular-8-oz,Myco Maximum Granular 8 oz,Unknown,nutrients,catalog_index,30.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_myco_granular_3101a4cd-1478-4b02-904a-634c3be96692.jpg?v=1761678990,,H Moon Hydro,simple,,active,shopify,unknown_brand; no_sku
,myco-maximum-granular-5-lbs,Myco Maximum Granular 5 lbs,Unknown,nutrients,catalog_index,200.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_myco_granular.jpg?v=1761678989,,H Moon Hydro,simple,,active,shopify,unknown_brand; no_sku
,humboldt-roots-50-ml,Humboldt Roots 50 ml,Humboldt,nutrients,catalog_index,22.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_roots.jpg?v=1761678936,,H Moon Hydro,simple,,active,shopify,no_sku
,humboldt-roots-125-ml,Humboldt Roots 125 ml,Humboldt,nutrients,catalog_index,42.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_roots_b6d489e2-9e15-4508-b02b-64005523ecfc.jpg?v=1761678949,,H Moon Hydro,simple,,active,shopify,no_sku
,calcarb-calcium-carbonate-foliar-spray-6-oz,CalCarb Calcium Carbonate Foliar Spray 6 oz,Calcarb,nutrients,catalog_index,19.99,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/xtreme_calcarb_274a7222-067b-42c3-a4dc-7b0f8cefa7ba.jpg?v=1761678822,,H Moon Hydro,simple,,active,shopify,no_sku
,calcarb-calcium-carbonate-foliar-spray-12-oz,CalCarb Calcium Carbonate Foliar Spray 12 oz,Calcarb,nutrients,catalog_index,34.99,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/xtreme_calcarb.jpg?v=1761678817,,H Moon Hydro,simple,,active,shopify,no_sku
,rare-earth,Rare Earth,General Hydroponics,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,rare-earth-1-5-lb,Rare Earth 1.5 lb,General Hydroponics,nutrients,catalog_index,8.24,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/3-G_e1375250-7493-4f00-9716-7791322eea07.jpg?v=1761679045,,H Moon Hydro,simple,,active,shopify,no_sku
,rare-earth-16-lb,Rare Earth 16 lb,General Hydroponics,nutrients,catalog_index,47.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/3-G.jpg?v=1761679045,,H Moon Hydro,simple,,active,shopify,no_sku
,b-52-vitamin,B-52 Vitamin,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,big-bud-bloom-booster,Big Bud Bloom Booster,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,bud-blood-bloom-stimulator,Bud Blood Bloom Stimulator,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,bud-candy,Bud Candy,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,bud-factor-x,Bud Factor X,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,carboload,CarboLoad,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,final-phase,Final Phase,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,mother-earth-organic-super-tea,Mother Earth Organic Super Tea,Mother Earth,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,nirvana,Nirvana,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,overdrive,Overdrive,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,piranha-beneficial-fungi,Piranha Beneficial Fungi,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,rhino-skin,Rhino Skin,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,sensi-grow-two-part,Sensi Grow Two-part,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,sensizym,Sensizym,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,tarantula-beneficial-bacteria,Tarantula Beneficial Bacteria,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,ultra-premium-connoisseur,Ultra-premium Connoisseur,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,voodoo-juice-root-booster,VooDoo Juice Root Booster,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,bud-blood-bloom-stimulator-40-g,Bud Blood Bloom Stimulator (40 g),Advanced Nutrients,nutrients,catalog_index,23.78,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/advancedBudBlood_1305f674-64c3-4512-ab08-ea9b6e4e5453.jpg?v=1761678818,,H Moon Hydro,simple,,active,shopify,no_sku
,bud-blood-bloom-stimulator-300g,Bud Blood Bloom Stimulator (300g),Advanced Nutrients,nutrients,catalog_index,166.50,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/advancedBudBlood.jpg?v=1761678802,,H Moon Hydro,simple,,active,shopify,no_sku
,piranha-beneficial-fungi-50-g,Piranha Beneficial Fungi (50 g),Advanced Nutrients,nutrients,catalog_index,32.48,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/AN_pirhana.jpg?v=1761679013,,H Moon Hydro,simple,,active,shopify,no_sku
,piranha-beneficial-fungi-130-g,Piranha Beneficial Fungi (130 g),Advanced Nutrients,nutrients,catalog_index,56.82,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/AN_pirhana_94f24ad1-3fba-4ddc-9d9a-9c4b2c2974c0.jpg?v=1761679025,,H Moon Hydro,simple,,active,shopify,no_sku
,tarantula-beneficial-bacteria-50-g,Tarantula Beneficial Bacteria (50 g),Advanced Nutrients,nutrients,catalog_index,32.48,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/advancedTarantula.jpg?v=1761679089,,H Moon Hydro,simple,,active,shopify,no_sku
,tarantula-beneficial-bacteria-130-g,Tarantula Beneficial Bacteria (130 g),Advanced Nutrients,nutrients,catalog_index,56.82,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/advancedTarantula_92231b30-008d-4938-a82f-fd7d4c6b3414.jpg?v=1761679096,,H Moon Hydro,simple,,active,shopify,no_sku
,grow-big-liquid-plant-food-6-4-4,Grow Big Liquid Plant Food (6-4-4),Fox Farm,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,tiger-bloom-liquid-plant-food-2-8-4,Tiger Bloom Liquid Plant Food (2-8-4),Fox Farm,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,calimagic,CALiMAGic,General Hydroponics,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,pure-blend-pro-grow,Pure Blend Pro Grow,Botanicare,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,pure-blend-pro-bloom,Pure Blend Pro Bloom,Botanicare,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,hydroplex,Hydroplex,Botanicare,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,liquid-karma,Liquid Karma,Botanicare,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,aquashield,AquaShield,Botanicare,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,cal-mag-plus,Cal-Mag Plus,Botanicare,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,clearex,Clearex,Botanicare,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,silica-blast,Silica Blast,Botanicare,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,hydroplex-qt,Hydroplex Qt.,Botanicare,nutrients,catalog_index,39.89,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Hydroplex_GalB.png?v=1761678936,,H Moon Hydro,simple,,active,shopify,no_sku
,hydroplex-gal,Hydroplex Gal.,Botanicare,nutrients,catalog_index,98.60,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Hydroplex_GalB_415354b1-d79d-4147-a6cd-5990fd5878ae.png?v=1761678955,,H Moon Hydro,simple,,active,shopify,no_sku
,liquid-karma-qt,Liquid Karma Qt.,Botanicare,nutrients,catalog_index,35.05,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/LK_GalB.png?v=1761678967,,H Moon Hydro,simple,,active,shopify,no_sku
,liquid-karma-gal,Liquid Karma Gal.,Botanicare,nutrients,catalog_index,84.50,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/LK_GalB_5b57d454-ba85-4369-aab4-82ef9b735694.png?v=1761678967,,H Moon Hydro,simple,,active,shopify,no_sku
,aquashield-qt,AquaShield Qt.,Botanicare,nutrients,catalog_index,14.50,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/AquaShield_GalB.png?v=1761678775,,H Moon Hydro,simple,,active,shopify,no_sku
,clearex-qt,Clearex Qt.,Botanicare,nutrients,catalog_index,15.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Clearex_GalB_4efc5099-ddfe-43e4-8a8a-0ef4fdf57792.png?v=1761678837,,H Moon Hydro,simple,,active,shopify,no_sku
,clearex-gal,Clearex Gal.,Botanicare,nutrients,catalog_index,36.95,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Clearex_GalB.png?v=1761678837,,H Moon Hydro,simple,,active,shopify,no_sku
,ph-perfect-ultra-premium-connoisseur,PH Perfect Ultra-premium Connoisseur,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,ph-perfect-sensi-bloom-2-part,pH Perfect Sensi Bloom 2-Part,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,ph-perfect-sensi-grow-2-part,pH Perfect Sensi Grow 2-Part,Advanced Nutrients,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,bcuzz-coco-nutrients,B'CuzZ CoCo Nutrients,BCuzz,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,bcuzz-coco-nutrition-componet-a-1l,B'Cuzz CoCo Nutrition Componet A 1L,BCuzz,nutrients,catalog_index,16.10,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bcuzz-coco-a-b.jpg?v=1761678765,,H Moon Hydro,simple,,active,shopify,no_sku
,bcuzz-coco-nutrition-componet-b-1l,B'Cuzz CoCo Nutrition Componet B 1L,BCuzz,nutrients,catalog_index,16.10,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bcuzz-coco-a-b_1db019b8-ae43-4325-b689-832afd79d3f5.jpg?v=1761678775,,H Moon Hydro,simple,,active,shopify,no_sku
,bcuzz-coco-nutrition-componet-a-5l,B'Cuzz CoCo Nutrition Componet A 5L,BCuzz,nutrients,catalog_index,65.50,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bcuzz-coco-a-b_aa0597c0-1240-479d-abce-f8601a01ad85.jpg?v=1761678765,,H Moon Hydro,simple,,active,shopify,no_sku
,bcuzz-coco-nutrition-componet-b-5l,B'Cuzz CoCo Nutrition Componet B 5L,BCuzz,nutrients,catalog_index,65.50,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bcuzz-coco-a-b_a0e665bf-2a13-46b3-b135-a7b51af9fe95.jpg?v=1761678775,,H Moon Hydro,simple,,active,shopify,no_sku
,xtreme-tea-brews-90-gm-pack,Xtreme Tea Brews 90 gm pack,Unknown,nutrients,catalog_index,10.99,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/brewing-teas10.jpg?v=1761679127,,H Moon Hydro,simple,,active,shopify,unknown_brand; no_sku
,hydroton-clay-pebbles,Grow it Clay stone 10 lters,Unknown,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; unknown_brand; no_sku
,dyna-gro-grow,Dyna-Gro Grow,Dyna-Gro,nutrients,catalog_index,,,,,,,,,,active,masters_only,no_source_match; no_sku
,dyna-grow-quart,Dyna Grow Quart,Dyna-gro,nutrients,catalog_index,19.00,,,0,,,H Moon Hydro,simple,,active,shopify,no_sku
