Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Gift Card,Status
tsc-1-24-hour-timestat,TSC-1 - 24 hour / Timestat,,Titan Controls,,Catalog Index,"category:catalog_index, category:controllers_timers, brand:Titan Controls",TRUE,Title,Default Title,,,,,hmh00634,0,shopify,0,deny,manual,132.00,165.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/tsc-1.jpg?v=1761679122,1,TSC-1 - 24 hour / Timestat,TSC-1 - 24 hour / Timestat | H Moon Hydro,Shop TSC-1 - 24 hour / Timestat by Titan Controls at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
uno-single-mechanical-timer,UNO Single Mechanical Timer,24 hour timer single outlet,UNO,,Catalog Index,"category:catalog_index, brand:UNO",TRUE,Title,Default Title,,,,,hmh01321,0,shopify,0,deny,manual,10.99,0,TRUE,TRUE,,,,UNO Single Mechanical Timer,UNO Single Mechanical Timer | H Moon Hydro,Shop UNO Single Mechanical Timer by UNO at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
uno-single-mechanical-timer,UNO Single Mechanical Timer,24 hour timer single outlet,UNO,,Controllers Timers,"category:controllers_timers, brand:UNO",TRUE,Title,Default Title,,,,,hmh01321,0,shopify,0,deny,manual,10.99,0,TRUE,TRUE,,,,UNO Single Mechanical Timer,UNO Single Mechanical Timer | H Moon Hydro,Shop UNO Single Mechanical Timer by UNO at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
timer-frequency-duration-no-photo-eye,Timer / frequency & duration (no photo eye),,Unknown,,Catalog Index,"category:catalog_index, category:controllers_timers",TRUE,Title,Default Title,,,,,hmh00930,0,shopify,0,deny,manual,220.00,275.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/cst-1p_d9ba763b-4d6e-4343-92d3-ab06f352fec5.jpg?v=1761679104,1,Timer / frequency & duration (no photo eye),Timer / frequency & duration (no photo eye) | H Moon Hydro,Shop Timer / frequency & duration (no photo eye) by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
timer-frequency-duration-photo-eye,Timer/frequency& duration / photo-eye,,Unknown,,Catalog Index,"category:catalog_index, category:controllers_timers",TRUE,Title,Default Title,,,,,hmh00931,0,shopify,0,deny,manual,305.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/cst-1p.jpg?v=1761679103,1,Timer/frequency& duration / photo-eye,Timer/frequency& duration / photo-eye | H Moon Hydro,Shop Timer/frequency& duration / photo-eye by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
cyc-4p-repeat-cycle-timer,CYC-4P - Repeat Cycle Timer,,Unknown,,Catalog Index,"category:catalog_index, category:controllers_timers",TRUE,Title,Default Title,,,,,hmh00630,0,shopify,0,deny,manual,190.00,,TRUE,TRUE,,,,CYC-4P - Repeat Cycle Timer,CYC-4P - Repeat Cycle Timer | H Moon Hydro,Shop CYC-4P - Repeat Cycle Timer by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
24-hour-timer-w-cooling-thermostat,24 Hour Timer w/cooling thermostat,,Unknown,,Catalog Index,"category:catalog_index, category:controllers_timers",TRUE,Title,Default Title,,,,,hmh00932,0,shopify,0,deny,manual,255.00,,TRUE,TRUE,,,,24 Hour Timer w/cooling thermostat,24 Hour Timer w/cooling thermostat | H Moon Hydro,Shop 24 Hour Timer w/cooling thermostat by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
24-hour-clock-timers,24 Hour Clock Timers,,Unknown,,Catalog Index,"category:catalog_index, category:controllers_timers",TRUE,Title,Default Title,,,,,hmh00933,0,shopify,0,deny,manual,184.00,230.00,TRUE,TRUE,,,,24 Hour Clock Timers,24 Hour Clock Timers | H Moon Hydro,Shop 24 Hour Clock Timers by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
sunsoaker-parabolic-reflector-w-horizonal-socket-bracket,SunSoaker Parabolic Reflector w/ Horizonal Socket bracket,,Sunsoaker,,Electrical Supplies,"category:electrical_supplies, category:catalog_index, brand:Sunsoaker",TRUE,Title,Default Title,,,,,hmh00513,0,shopify,0,deny,manual,99.00,134.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/SunSoaker.jpg?v=1761679088,1,SunSoaker Parabolic Reflector w/ Horizonal Socket bracket,SunSoaker Parabolic Reflector w/ Horizonal Socket bracket | H Moon Hydro,Shop SunSoaker Parabolic Reflector w/ Horizonal Socket bracket by Sunsoaker at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
sunsoaker-parabolic-reflector-w-horizonal-socket-bracket,SunSoaker Parabolic Reflector w/ Horizonal Socket bracket,,Sunsoaker,,Hid Bulbs,"category:hid_bulbs, category:catalog_index, brand:Sunsoaker",TRUE,Title,Default Title,,,,,hmh00513,0,shopify,0,deny,manual,99.00,134.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/SunSoaker.jpg?v=1761679088,1,SunSoaker Parabolic Reflector w/ Horizonal Socket bracket,SunSoaker Parabolic Reflector w/ Horizonal Socket bracket | H Moon Hydro,Shop SunSoaker Parabolic Reflector w/ Horizonal Socket bracket by Sunsoaker at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
panda-double-ended-reflector-medium,Panda-Double Ended Reflector- Medium,,Panda,,Electrical Supplies,"category:electrical_supplies, category:catalog_index, brand:Panda",TRUE,Title,Default Title,,,,,hmh01553,0,shopify,0,deny,manual,169.00,,TRUE,TRUE,,,,Panda-Double Ended Reflector- Medium,Panda-Double Ended Reflector- Medium | H Moon Hydro,Shop Panda-Double Ended Reflector- Medium by Panda at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
light-rail-5-motor-crossbar-8-rail,"Light Rail 5 Motor, Crossbar, 8' rail",,Light Rail,,Electrical Supplies,"category:electrical_supplies, category:catalog_index, brand:Light Rail",TRUE,Title,Default Title,,,,,hmh00894,0,shopify,0,deny,manual,499.95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/light_rail_5_39c5f848-ab2d-4b21-bc7b-e17a7a91d663.jpg?v=1761678960,1,"Light Rail 5 Motor, Crossbar, 8' rail","Light Rail 5 Motor, Crossbar, 8' rail | H Moon Hydro","Shop Light Rail 5 Motor, Crossbar, 8' rail by Light Rail at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
light-rail-5-4ft-auxilary-rail,Light Rail 5 4ft auxilary rail,,Light Rail,,Electrical Supplies,"category:electrical_supplies, category:catalog_index, brand:Light Rail",TRUE,Title,Default Title,,,,,hmh00896,0,shopify,0,deny,manual,71.98,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/light_rail_5_f9a0d162-5c24-4241-b662-1b5323332f94.jpg?v=1761678955,1,Light Rail 5 4ft auxilary rail,Light Rail 5 4ft auxilary rail | H Moon Hydro,Shop Light Rail 5 4ft auxilary rail by Light Rail at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
light-rail-5-crossbar-mounting-kit,Light Rail 5 Crossbar Mounting Kit,,Light Rail,,Electrical Supplies,"category:electrical_supplies, category:catalog_index, brand:Light Rail",TRUE,Title,Default Title,,,,,hmh00895,0,shopify,0,deny,manual,4.95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/light_rail_5.jpg?v=1761678944,1,Light Rail 5 Crossbar Mounting Kit,Light Rail 5 Crossbar Mounting Kit | H Moon Hydro,Shop Light Rail 5 Crossbar Mounting Kit by Light Rail at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
basic-600w-hps-ballast,Basic 600w HPS Ballast,,H Moon Hydro,,Electrical Supplies,"category:electrical_supplies, category:catalog_index, brand:H Moon Hydro",TRUE,Title,Default Title,,,,,hmh01247,0,shopify,0,deny,manual,50.00,130.95,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/BAL-1000VLG-2-outlets.jpg?v=1761678796,1,Basic 600w HPS Ballast,Basic 600w HPS Ballast | H Moon Hydro,Shop Basic 600w HPS Ballast by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
basic-600w-hps-ballast,Basic 600w HPS Ballast,,Unknown,,Hid Bulbs,"category:hid_bulbs, category:catalog_index",TRUE,Title,Default Title,,,,,hmh01247,0,shopify,0,deny,manual,50.00,130.95,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/BAL-1000VLG-2-outlets.jpg?v=1761678796,1,Basic 600w HPS Ballast,Basic 600w HPS Ballast | H Moon Hydro,Shop Basic 600w HPS Ballast by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
8-in-cool-tube-with-reflector-socket-w-15-ft-cord-24-long,"8 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long",,Cool Tube,,Electrical Supplies,"category:electrical_supplies, category:catalog_index, brand:Cool Tube",TRUE,Title,Default Title,,,,,hmh00518,0,shopify,0,deny,manual,89.00,149.95,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/ugrct8.jpg?v=1761678755,1,"8 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long","8 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long | H Moon Hydro","Shop 8 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long by Cool Tube at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
8-in-cool-tube-with-reflector-socket-w-15-ft-cord-24-long,"8 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long",,Cool Tube,,Hid Bulbs,"category:hid_bulbs, category:catalog_index, brand:Cool Tube",TRUE,Title,Default Title,,,,,hmh00518,0,shopify,0,deny,manual,89.00,149.95,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/ugrct8.jpg?v=1761678755,1,"8 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long","8 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long | H Moon Hydro","Shop 8 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long by Cool Tube at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
6-in-cool-tube-with-reflector-socket-w-15-ft-cord-24-long,"6 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long",,Cool Tube,,Electrical Supplies,"category:electrical_supplies, category:catalog_index, brand:Cool Tube",TRUE,Title,Default Title,,,,,hmh00519,0,shopify,0,deny,manual,69.95,139.95,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/ugrct8_db6f85af-065d-409d-a21a-0b56bbc0807c.jpg?v=1761678756,1,"6 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long","6 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long | H Moon Hydro","Shop 6 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long by Cool Tube at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
6-in-cool-tube-with-reflector-socket-w-15-ft-cord-24-long,"6 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long",,Cool Tube,,Hid Bulbs,"category:hid_bulbs, category:catalog_index, brand:Cool Tube",TRUE,Title,Default Title,,,,,hmh00519,0,shopify,0,deny,manual,69.95,139.95,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/ugrct8_db6f85af-065d-409d-a21a-0b56bbc0807c.jpg?v=1761678756,1,"6 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long","6 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long | H Moon Hydro","Shop 6 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long by Cool Tube at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
240v-20ft-power-cords,240V 20ft. Power Cords,,H Moon Hydro,,Electrical Supplies,"category:electrical_supplies, category:catalog_index, brand:H Moon Hydro",TRUE,Title,Default Title,,,,,hmh01782,0,shopify,0,deny,manual,29.95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/022df828e35d92eb5243f05ad348cfa7_150x115_b24b93be-e081-4ae1-b8e1-3c0d0bf38d39.jpg?v=1761678742,1,240V 20ft. Power Cords,240V 20ft. Power Cords | H Moon Hydro,Shop 240V 20ft. Power Cords by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
240-volt-power-cord-8-ft,240 Volt Power cord 8 ft .,,H Moon Hydro,,Electrical Supplies,"category:electrical_supplies, category:catalog_index, brand:H Moon Hydro",TRUE,Title,Default Title,,,,,hmh00512,0,shopify,0,deny,manual,9.95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Hydrofarm-Ballast-Power-Cord-8ft.jpg?v=1761678740,1,240 Volt Power cord 8 ft .,240 Volt Power cord 8 ft . | H Moon Hydro,Shop 240 Volt Power cord 8 ft . by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
10ft-lamp-extention-power-cord,10ft. lamp Extention Power cord,,H Moon Hydro,,Electrical Supplies,"category:electrical_supplies, category:catalog_index, brand:H Moon Hydro",TRUE,Title,Default Title,,,,,hmh01783,0,shopify,0,deny,manual,14.95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/lamp-cord-black.psd-10-ft-power-exteded.jpg?v=1761678737,1,10ft. lamp Extention Power cord,10ft. lamp Extention Power cord | H Moon Hydro,Shop 10ft. lamp Extention Power cord by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
ac-infinity-controller-ai-environmental-controller,AC Infinity/CONTROLLER AI+ Environmental Controller,"[caption id=""attachment_63793"" align=""alignnone"" width=""200""]<img class=""size-medium wp-image-63793"" src=""https://hmoonhydro.com/wp-content/uploads/2025/03/CONTROLLER_AI_-_IMAGE_1__10789-200x200.jpg"" alt=""AI Control"" width=""200"" height=""200""> CONTROLER[/caption]",AC Infinity,,Environmental Monitors,"category:environmental_monitors, category:catalog_index, brand:AC Infinity, automatic-AI",TRUE,Title,Default Title,,,,,HMH-ENV-A87362,0,shopify,0,deny,manual,120.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/CONTROLLER_AI_-_IMAGE_1__10789.jpg?v=1761678756,1,AC Infinity/CONTROLLER AI+ Environmental Controller,AC Infinity/CONTROLLER AI+ Environmental Controller | H Moon Hydro,Shop AC Infinity/CONTROLLER AI+ Environmental Controller by AC Infinity at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
all-mesh-extraction-bags-3-bag-kit,All Mesh Extraction Bags - 3 Bag Kit,,H Moon Hydro,,Extraction,"category:extraction, category:catalog_index, brand:H Moon Hydro",TRUE,Title,Default Title,,,,,hmh01259,0,shopify,0,deny,manual,69.95,,TRUE,TRUE,,,,All Mesh Extraction Bags - 3 Bag Kit,All Mesh Extraction Bags - 3 Bag Kit | H Moon Hydro,Shop All Mesh Extraction Bags - 3 Bag Kit by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
aphrodites-extraction-gallon,Aphrodite's Extraction Gallon,,Nectar,,Extraction,"category:extraction, category:catalog_index, brand:Nectar",TRUE,Title,Default Title,,,,,hmh01373,0,shopify,0,deny,manual,45.00,,TRUE,TRUE,,,,Aphrodite's Extraction Gallon,Aphrodite's Extraction Gallon | H Moon Hydro,Shop Aphrodite's Extraction Gallon by Nectar at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
aphrodites-extraction-quart,Aphrodite's Extraction Quart,,Nectar,,Extraction,"category:extraction, category:catalog_index, brand:Nectar",TRUE,Title,Default Title,,,,,hmh01372,0,shopify,0,deny,manual,22.00,,TRUE,TRUE,,,,Aphrodite's Extraction Quart,Aphrodite's Extraction Quart | H Moon Hydro,Shop Aphrodite's Extraction Quart by Nectar at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
premier-tech-pro-mix-hp-mycorrhizae3-8-cf,Premier Tech Pro-Mix® HP Mycorrhizae™3.8 cf.,,Promix,,Grow Media,"category:grow_media, category:catalog_index, brand:Promix, PTO-MIX 3.8 cf.",TRUE,Title,Default Title,,,,,HMH-GRO-AA78A8,0,shopify,0,deny,manual,66.95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/pro-mix-3.8.jpg?v=1761679032,1,Premier Tech Pro-Mix® HP Mycorrhizae™3.8 cf.,Premier Tech Pro-Mix® HP Mycorrhizae™3.8 cf. | H Moon Hydro,Shop Premier Tech Pro-Mix® HP Mycorrhizae™3.8 cf. by Promix at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
premier-tech-pro-mix-hp-mycorrhizae-loose-fill,Premier Tech Pro-Mix® HP Mycorrhizae™ - Loose Fill,,Promix,,Grow Media,"category:grow_media, category:catalog_index, brand:Promix, HP Mycorrhizae™ - Loose Fill 2.8 cf.",TRUE,Title,Default Title,,,,,HMH-GRO-2AADC2,0,shopify,0,deny,manual,34.95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/2.8.jpg?v=1761679032,1,Premier Tech Pro-Mix® HP Mycorrhizae™ - Loose Fill,Premier Tech Pro-Mix® HP Mycorrhizae™ - Loose Fill | H Moon Hydro,Shop Premier Tech Pro-Mix® HP Mycorrhizae™ - Loose Fill by Promix at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
plant-life-easy-grow-plus-500-gm,Plant Life Easy Grow Plus 500 gm,,Unknown,,Grow Media,"category:grow_media, category:catalog_index, pH perfect soil/ Coco",TRUE,Title,Default Title,,,,,HMH-GRO-E46C02,0,shopify,0,deny,manual,30.96,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/EasyGrow500g-draftjpg_600x_97a3f584-f659-497c-974f-8ce1ff00c3d6.jpg?v=1761679013,1,Plant Life Easy Grow Plus 500 gm,Plant Life Easy Grow Plus 500 gm | H Moon Hydro,Shop Plant Life Easy Grow Plus 500 gm by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
mother-earth-terracraft-potting-soil,Mother Earth® Terracraft™ Potting Soil,,Mother Earth,,Grow Media,"category:grow_media, category:catalog_index, brand:Mother Earth, Performance Soil",TRUE,Title,Default Title,,,,,HMH-GRO-27B437,0,shopify,0,deny,manual,28.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/terra-craft.jpg?v=1761678987,1,Mother Earth® Terracraft™ Potting Soil,Mother Earth® Terracraft™ Potting Soil | H Moon Hydro,Shop Mother Earth® Terracraft™ Potting Soil by Mother Earth at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
grodan-hugo-6in-x-6in-x-6in-pre-cut-holes,Grodan Hugo - 6in x 6in x 6in - Pre-Cut Holes,"[caption id=""attachment_63668"" align=""alignnone"" width=""200""]<img class=""size-medium wp-image-63668"" src=""https://hmoonhydro.com/wp-content/uploads/2024/09/GRD286616biggg-mama-200x200.jpg"" alt=""GRODAN"" width=""200"" height=""200""> #iGRODAN HUGOmage_title[/caption]",Grodan,,Grow Media,"category:grow_media, category:catalog_index, brand:Grodan, GRO-Block",TRUE,Title,Default Title,,,,,HMH-GRO-263574,0,shopify,10,deny,manual,250.00,297.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/GRD286616biggg-mama_81a41cb5-9ec2-440a-8798-54ac5922c48c.jpg?v=1761678916,1,Grodan Hugo - 6in x 6in x 6in - Pre-Cut Holes,Grodan Hugo - 6in x 6in x 6in - Pre-Cut Holes | H Moon Hydro,Shop Grodan Hugo - 6in x 6in x 6in - Pre-Cut Holes by Grodan at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
grodan-gro-block-improved-gr22-jumbo-with-hole-6-x-6-x-4-case-of-64,"Grodan Gro-Block Improved  Jumbo with Hole, 6"" x 6"" x 4"" - Case of 64",,Grodan,,Grow Media,"category:grow_media, category:catalog_index, brand:Grodan, Grodan 6x6x4",TRUE,Title,Default Title,,,,,HMH-GRO-21D6A8,0,shopify,0,deny,manual,5.40,5.80,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/GRD286616biggg-mama.jpg?v=1761678903,1,"Grodan Gro-Block Improved  Jumbo with Hole, 6"" x 6"" x 4"" - Case of 64","Grodan Gro-Block Improved  Jumbo with Hole, 6"" x 6"" x 4"" - Case of 64 | H Moon Hydro","Shop Grodan Gro-Block Improved  Jumbo with Hole, 6"" x 6"" x 4"" - Case of 64 by Grodan at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
gardening-indoors-with-rockwool,Gardening Indoors with Rockwool,,Grodan,,Grow Media,"category:grow_media, category:catalog_index, brand:Grodan",TRUE,Title,Default Title,,,,,hmh00009,0,shopify,0,deny,manual,14.95,,TRUE,TRUE,,,,Gardening Indoors with Rockwool,Gardening Indoors with Rockwool | H Moon Hydro,Shop Gardening Indoors with Rockwool by Grodan at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
botanicare-organicare-true-earth-potting-mix-o-m-r-i,Botanicare Organicare True Earth Potting Mix (O.M.R.I.),,Botanicare,,Grow Media,"category:grow_media, category:catalog_index, brand:Botanicare",TRUE,Title,Default Title,,,,,HMH-GRO-810EA9,0,shopify,0,deny,manual,20.50,24.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/water-only-1.jpg?v=1761678803,1,Botanicare Organicare True Earth Potting Mix (O.M.R.I.),Botanicare Organicare True Earth Potting Mix (O.M.R.I.) | H Moon Hydro,Shop Botanicare Organicare True Earth Potting Mix (O.M.R.I.) by Botanicare at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
bio365-bioblend-high-porosity-blend-1-5cu-ft-bag-blend-of-fine-coir-coarse-peat-super-coarse-perlite,"bio365™ BIOBLEND™ High Porosity Blend - 1.5cu ft - Bag - Blend of Fine Coir, Coarse Peat, & Super Coarse Perlite",,General Hydroponics,,Grow Media,"category:grow_media, category:catalog_index, brand:General Hydroponics, GROW LARGE",TRUE,Title,Default Title,,,,,HMH-GRO-06967D,0,shopify,0,deny,manual,29.99,32.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bioblend.jpg?v=1761678795,1,"bio365™ BIOBLEND™ High Porosity Blend - 1.5cu ft - Bag - Blend of Fine Coir, Coarse Peat, & Super Coarse Perlite","bio365™ BIOBLEND™ High Porosity Blend - 1.5cu ft - Bag - Blend of Fine Coir, Coarse Peat, & Super Coarse Perlite | H Moon Hydro","Shop bio365™ BIOBLEND™ High Porosity Blend - 1.5cu ft - Bag - Blend of Fine Coir, Coarse Peat, & Super Coarse Perlite by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
snapture-dovetail,Snapture Dovetail,,Snapture,,Grow Room Materials,"category:grow_room_materials, category:catalog_index, brand:Snapture",TRUE,Title,Default Title,,,,,hmh00849,0,shopify,0,deny,manual,3.79,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Snapture_80dde911-c006-4769-bb5f-79e5ac993fa3.jpg?v=1761679089,1,Snapture Dovetail,Snapture Dovetail | H Moon Hydro,Shop Snapture Dovetail by Snapture at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
