Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Gift Card,Status
turtle-taffy-auto-seed-8pk,Turtle Taffy Auto – Seed 8pk,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-439612,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas-1_d593be96-222f-41a7-9753-14ed722876e1.jpg?v=1761679116,1,Turtle Taffy Auto – Seed 8pk,Turtle Taffy Auto – Seed 8pk | H Moon Hydro,Shop Turtle Taffy Auto – Seed 8pk by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
white-widow-auto-seed-8-pack,White Widow Auto – Seed -8 Pack,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-54A8F7,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas-1_e027ae3f-3b24-4d3e-85cc-7425a2defa3f.jpg?v=1761679116,1,White Widow Auto – Seed -8 Pack,White Widow Auto – Seed -8 Pack | H Moon Hydro,Shop White Widow Auto – Seed -8 Pack by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
white-widow-auto-feminised-white-widow-x-ruderalis-5-seed,White Widow Auto (Feminised) White Widow x Ruderalis-5 Seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-D91F39,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_d33b443c-0e39-4e49-8fe7-a66fc22bd6e1.webp?v=1761679110,1,White Widow Auto (Feminised) White Widow x Ruderalis-5 Seed,White Widow Auto (Feminised) White Widow x Ruderalis-5 Seed | H Moon Hydro,Shop White Widow Auto (Feminised) White Widow x Ruderalis-5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
super-lemon-haze-x-rs11-feminised-5-seed,Super Lemon Haze x RS11 (Feminised) -5 Seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-91941E,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_074f9f85-2503-41b3-b099-6c3e597d5f9c.webp?v=1761679096,1,Super Lemon Haze x RS11 (Feminised) -5 Seed,Super Lemon Haze x RS11 (Feminised) -5 Seed | H Moon Hydro,Shop Super Lemon Haze x RS11 (Feminised) -5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
super-lemon-haze-x-gmo-feminised-5-seed,Super Lemon Haze x GMO (Feminised) -5 Seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-041F60,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_3b425506-7a59-407d-994f-c14389420fcd.webp?v=1761679088,1,Super Lemon Haze x GMO (Feminised) -5 Seed,Super Lemon Haze x GMO (Feminised) -5 Seed | H Moon Hydro,Shop Super Lemon Haze x GMO (Feminised) -5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
super-bud-feminised-big-bud-x-skunk-photo-5-seed,Super Bud (Feminised) Big Bud x Skunk Photo. 5 Seed,,Advanced Nutrients,,Seeds,"category:seeds, brand:Advanced Nutrients",FALSE,Title,Default Title,,,,,HMH-SED-18513C,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_78006ab1-50c3-4171-b1a0-652e96c3da76.webp?v=1761679088,1,Super Bud (Feminised) Big Bud x Skunk Photo. 5 Seed,Super Bud (Feminised) Big Bud x Skunk Photo. 5 Seed | H Moon Hydro,Shop Super Bud (Feminised) Big Bud x Skunk Photo. 5 Seed by Advanced Nutrients at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
skywalker-auto-skywalker-og-x-gelato-41-auto-5-seed,Skywalker Auto Skywalker OG x Gelato #41 Auto 5 seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-BE26C4,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_31da84bc-db47-4c88-9d93-4abd456d3930.webp?v=1761679089,1,Skywalker Auto Skywalker OG x Gelato #41 Auto 5 seed,Skywalker Auto Skywalker OG x Gelato #41 Auto 5 seed | H Moon Hydro,Shop Skywalker Auto Skywalker OG x Gelato #41 Auto 5 seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
super-lemon-haze-feminised-lemon-skunk-x-super-silver-haze5-seed,Super Lemon Haze (Feminised) Lemon Skunk x Super Silver Haze5 Seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-3D2403,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_472c49ee-e290-4b6b-97d3-4b903bedabb5.webp?v=1761679088,1,Super Lemon Haze (Feminised) Lemon Skunk x Super Silver Haze5 Seed,Super Lemon Haze (Feminised) Lemon Skunk x Super Silver Haze5 Seed | H Moon Hydro,Shop Super Lemon Haze (Feminised) Lemon Skunk x Super Silver Haze5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
super-bud-auto-feminised-super-bud-x-ruderalis-5-seed,Super Bud Auto (Feminised) Super Bud x Ruderalis 5 Seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-F9EA3D,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_62f1ff66-1df9-442a-8f02-61f7938527b3.webp?v=1761679081,1,Super Bud Auto (Feminised) Super Bud x Ruderalis 5 Seed,Super Bud Auto (Feminised) Super Bud x Ruderalis 5 Seed | H Moon Hydro,Shop Super Bud Auto (Feminised) Super Bud x Ruderalis 5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
skunk-auto-feminised-skunk-x-ruderalis-5-seed,Skunk Auto (Feminised) Skunk x Ruderalis 5 Seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-9A73E7,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_fce06c07-1616-4720-bbdc-1d4869460940.webp?v=1761679082,1,Skunk Auto (Feminised) Skunk x Ruderalis 5 Seed,Skunk Auto (Feminised) Skunk x Ruderalis 5 Seed | H Moon Hydro,Shop Skunk Auto (Feminised) Skunk x Ruderalis 5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
super-lemon-haze-x-pink-candy-super-lemon-haze-x-pink-candy-5-seed,Super Lemon Haze x Pink Candy Super Lemon Haze x Pink Candy- 5 Seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-28DA8C,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_4c4605a7-ba09-4c75-8be6-2afd66239009.webp?v=1761679073,1,Super Lemon Haze x Pink Candy Super Lemon Haze x Pink Candy- 5 Seed,Super Lemon Haze x Pink Candy Super Lemon Haze x Pink Candy- 5 Seed | H Moon Hydro,Shop Super Lemon Haze x Pink Candy Super Lemon Haze x Pink Candy- 5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
4of91-nl5-haze-mist-feminised-nl5-x-haze-x-kali-mist-5-seed,NL5 Haze Mist (Feminised) NL5 x Haze x Kali Mist. 5 Seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-5FFE56,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_0501c76c-356d-4c36-8313-937c51f76823.webp?v=1761678992,1,NL5 Haze Mist (Feminised) NL5 x Haze x Kali Mist. 5 Seed,NL5 Haze Mist (Feminised) NL5 x Haze x Kali Mist. 5 Seed | H Moon Hydro,Shop NL5 Haze Mist (Feminised) NL5 x Haze x Kali Mist. 5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
nevilles-haze-feminised-almost-pure-haze-landrace-5-seed,Neville's Haze (Feminised) Almost pure Haze Landrace 5 Seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-921FDC,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_c0a5d712-6a52-40c3-8c9c-e086fdf85295.webp?v=1761678990,1,Neville's Haze (Feminised) Almost pure Haze Landrace 5 Seed,Neville's Haze (Feminised) Almost pure Haze Landrace 5 Seed | H Moon Hydro,Shop Neville's Haze (Feminised) Almost pure Haze Landrace 5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
money-maker-feminised-original-master-kush-x-hindu-kush-x-skunk-5-seed,Money Maker (Feminised) Original Master Kush x Hindu Kush x Skunk-5 Seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-A9D26A,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_9d0736d9-4a56-48f3-8956-06cd49e16419.webp?v=1761678985,1,Money Maker (Feminised) Original Master Kush x Hindu Kush x Skunk-5 Seed,Money Maker (Feminised) Original Master Kush x Hindu Kush x Skunk-5 Seed | H Moon Hydro,Shop Money Maker (Feminised) Original Master Kush x Hindu Kush x Skunk-5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
mendo-breath-auto-seed-8-pack,Mendo Breath Auto – Seed-8 Pack,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-5E283D,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas-1_53621e4b-1a9b-461f-9388-fa1901f583b4.jpg?v=1761678980,1,Mendo Breath Auto – Seed-8 Pack,Mendo Breath Auto – Seed-8 Pack | H Moon Hydro,Shop Mendo Breath Auto – Seed-8 Pack by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
8of32-kings-juice-feminised-mimosa-x-kings-kush-5-seed,King's Juice (Feminised) Mimosa x King's Kush-5 Seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-BBF902,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_0ff0d09e-3286-487b-96b4-d273d439370e.webp?v=1761678936,1,King's Juice (Feminised) Mimosa x King's Kush-5 Seed,King's Juice (Feminised) Mimosa x King's Kush-5 Seed | H Moon Hydro,Shop King's Juice (Feminised) Mimosa x King's Kush-5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
grease-gun-auto-seed-8pk,Grease Gun Auto-Seed 8pk,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-9343C5,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas-1_ffc8257d-c316-465e-a904-18463d9a87a1.jpg?v=1761678922,1,Grease Gun Auto-Seed 8pk,Grease Gun Auto-Seed 8pk | H Moon Hydro,Shop Grease Gun Auto-Seed 8pk by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
holy-punch-feminised-the-church-x-grape-photo-5-seed,Holy Punch (Feminised) The Church x Grape Photo 5 Seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-D5957E,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_fb08d3a3-8955-4246-aeb0-cac80152b904.webp?v=1761678921,1,Holy Punch (Feminised) The Church x Grape Photo 5 Seed,Holy Punch (Feminised) The Church x Grape Photo 5 Seed | H Moon Hydro,Shop Holy Punch (Feminised) The Church x Grape Photo 5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
gmo-auto-seed-8pk,GMO Auto-Seed 8pk,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-AE0447,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas-1_be8aa398-0cef-4cdd-988a-ab8560bcb12f.jpg?v=1761678915,1,GMO Auto-Seed 8pk,GMO Auto-Seed 8pk | H Moon Hydro,Shop GMO Auto-Seed 8pk by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
froot-by-the-foot-auto-seed-8-pk,Froot by the Foot Auto -Seed-8 pk,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-BC7F25,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas-1_697afa48-a752-4179-ba07-fc92c541fed3.jpg?v=1761678916,1,Froot by the Foot Auto -Seed-8 pk,Froot by the Foot Auto -Seed-8 pk | H Moon Hydro,Shop Froot by the Foot Auto -Seed-8 pk by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
gmo-og-auto-seed-8-pack,GMO OG-Auto – Seed-8 Pack,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-E26FC2,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas-1_fa6bdcba-36f4-4438-ad80-ea97efa78abf.jpg?v=1761678915,1,GMO OG-Auto – Seed-8 Pack,GMO OG-Auto – Seed-8 Pack | H Moon Hydro,Shop GMO OG-Auto – Seed-8 Pack by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
garlic-jam-auto-seed-8pk,Garlic Jam Auto-Seed 8pk,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-4C3753,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas-1_53aa642b-d6a1-4613-a7f3-601be49829b6.jpg?v=1761678909,1,Garlic Jam Auto-Seed 8pk,Garlic Jam Auto-Seed 8pk | H Moon Hydro,Shop Garlic Jam Auto-Seed 8pk by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
hawaiian-snow-feminised-hawaiian-sativa-x-laos,Hawaiian Snow (Feminised) Hawaiian sativa x Laos,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-F2592F,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_43e04e72-dbfd-48bd-9d55-f918b0a69060.webp?v=1761678909,1,Hawaiian Snow (Feminised) Hawaiian sativa x Laos,Hawaiian Snow (Feminised) Hawaiian sativa x Laos | H Moon Hydro,Shop Hawaiian Snow (Feminised) Hawaiian sativa x Laos by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
gmo-8-auto-seed-8pk,GMO 8+ Auto-Seed 8pk,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-4DD5D5,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/White-Widow-Auto.jpg?v=1761678909,1,GMO 8+ Auto-Seed 8pk,GMO 8+ Auto-Seed 8pk | H Moon Hydro,Shop GMO 8+ Auto-Seed 8pk by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
gummibears-auto-seed-8pk,Gummibears Auto-Seed 8pk,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-967880,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas-1_957d50ab-53f7-476c-b7d7-158052e5e581.jpg?v=1761678904,1,Gummibears Auto-Seed 8pk,Gummibears Auto-Seed 8pk | H Moon Hydro,Shop Gummibears Auto-Seed 8pk by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
fog-dog-auto-seed-8-pk,Fog Dog Auto - Seed-  8 pk,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-6E2CCB,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas-1_0bfa340a-cd1e-4704-b063-99d8d325f922.jpg?v=1761678902,1,Fog Dog Auto - Seed-  8 pk,Fog Dog Auto - Seed-  8 pk | H Moon Hydro,Shop Fog Dog Auto - Seed-  8 pk by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
flowerbomb-kush-feminised-green-crack-x-og-kush-photo-5-seed,Flowerbomb Kush (Feminised) Green Crack x OG Kush photo 5 Seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-6C2095,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_71549cbc-be18-4798-95c3-bc7c321898dd.webp?v=1761678904,1,Flowerbomb Kush (Feminised) Green Crack x OG Kush photo 5 Seed,Flowerbomb Kush (Feminised) Green Crack x OG Kush photo 5 Seed | H Moon Hydro,Shop Flowerbomb Kush (Feminised) Green Crack x OG Kush photo 5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
fullgas-feminised-exodus-cheese-x-sherbert-og-photo-5-seed,Fullgas! (Feminised) Exodus Cheese X Sherbert OG Photo -5 Seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-9C1082,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_54172dd3-e821-4fe0-8180-38aebc4ef383.webp?v=1761678895,1,Fullgas! (Feminised) Exodus Cheese X Sherbert OG Photo -5 Seed,Fullgas! (Feminised) Exodus Cheese X Sherbert OG Photo -5 Seed | H Moon Hydro,Shop Fullgas! (Feminised) Exodus Cheese X Sherbert OG Photo -5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
face-fat-auto-8-seed-pk,Face Fat Auto –  8 Seed pk,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-B44E77,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Atlas-Seed-Banjerine-Auto-765x926-1_62ed93ab-68c6-4766-b894-bd273abd44ca.webp?v=1761678870,1,Face Fat Auto –  8 Seed pk,Face Fat Auto –  8 Seed pk | H Moon Hydro,Shop Face Fat Auto –  8 Seed pk by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
chemdog-feminized-5-seed,CHEMDOG ( feminized ) 5 seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-4652B6,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_de08ba78-80b1-4fb1-9356-cf223041fdf1.webp?v=1761678836,1,CHEMDOG ( feminized ) 5 seed,CHEMDOG ( feminized ) 5 seed | H Moon Hydro,Shop CHEMDOG ( feminized ) 5 seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
blue-haze-x-gelato-41-auto-feminised-blue-haze-x-gelato-41-auto-5-seed,Blue Haze x Gelato 41 Auto (Feminised) Blue Haze x Gelato 41 Auto/ 5 Seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-437C23,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_53f9d4b8-55c9-44dd-8ee0-a09e84a40063.webp?v=1761678817,1,Blue Haze x Gelato 41 Auto (Feminised) Blue Haze x Gelato 41 Auto/ 5 Seed,Blue Haze x Gelato 41 Auto (Feminised) Blue Haze x Gelato 41 Auto/ 5 Seed | H Moon Hydro,Shop Blue Haze x Gelato 41 Auto (Feminised) Blue Haze x Gelato 41 Auto/ 5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
blue-dream-auto-seed-pack-8-pk,Blue Dream Auto – Seed Pack 8 pk,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-57FC0D,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas-1.jpg?v=1761678812,1,Blue Dream Auto – Seed Pack 8 pk,Blue Dream Auto – Seed Pack 8 pk | H Moon Hydro,Shop Blue Dream Auto – Seed Pack 8 pk by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
black-toffee-auto-feminised-larry-bubba-x-gelato-41-auto-5-seed,Black Toffee Auto (Feminised) Larry Bubba x Gelato #41 Auto -5 Seed,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-8F817B,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP.webp?v=1761678812,1,Black Toffee Auto (Feminised) Larry Bubba x Gelato #41 Auto -5 Seed,Black Toffee Auto (Feminised) Larry Bubba x Gelato #41 Auto -5 Seed | H Moon Hydro,Shop Black Toffee Auto (Feminised) Larry Bubba x Gelato #41 Auto -5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
banjerine-auto-flowering-8-seed-pk,Banjerine Auto Flowering - 8 seed pk,,H Moon Hydro,,Seeds,"category:seeds, brand:H Moon Hydro",FALSE,Title,Default Title,,,,,HMH-SED-4DC2C1,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas.jpg?v=1761678795,1,Banjerine Auto Flowering - 8 seed pk,Banjerine Auto Flowering - 8 seed pk | H Moon Hydro,Shop Banjerine Auto Flowering - 8 seed pk by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
wedding-gelato,WEDDING GELATO,WEDDING GELATO,Atlas Seeds,,Seeds,"category:seeds, brand:Atlas Seeds",FALSE,Title,Default Title,,,,,3570,0,shopify,0,deny,manual,0,0,TRUE,TRUE,,,,WEDDING GELATO,WEDDING GELATO | H Moon Hydro,Shop WEDDING GELATO by Atlas Seeds at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
facefat-strain-auto-fem,Facefat Strain Auto FEM,Facefat Strain Auto FEM,Atlas Seeds,,Seeds,"category:seeds, brand:Atlas Seeds",FALSE,Title,Default Title,,,,,3560,0,shopify,0,deny,manual,0,0,TRUE,TRUE,,,,Facefat Strain Auto FEM,Facefat Strain Auto FEM | H Moon Hydro,Shop Facefat Strain Auto FEM by Atlas Seeds at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
spin-pro-wire-replacments,Spin Pro Wire Replacments,,Spin Pro,,Trimming,"category:trimming, brand:Spin Pro",FALSE,Title,Default Title,,,,,HMH-TRM-3AC306,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/turbo_6f394971-4096-4aa5-8ce8-cdf8df6eb6d6.webp?v=1761679089,1,Spin Pro Wire Replacments,Spin Pro Wire Replacments | H Moon Hydro,Shop Spin Pro Wire Replacments by Spin Pro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
centurion-pro-tabletop-trimming-machine-wet-or-dry,Centurion Pro Tabletop Trimming Machine Wet or Dry,,Centurion,,Trimming,"category:trimming, brand:Centurion",FALSE,Title,Default Title,,,,,HMH-TRM-55BD26,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/CenturionPro-Tabletop-Trimmer-Electropolished-4.jpg?v=1761678837,1,Centurion Pro Tabletop Trimming Machine Wet or Dry,Centurion Pro Tabletop Trimming Machine Wet or Dry | H Moon Hydro,Shop Centurion Pro Tabletop Trimming Machine Wet or Dry by Centurion at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
backdraft-dampers,Backdraft Dampers,,Unknown,,Ventilation Accessories,category:ventilation_accessories,FALSE,Title,Default Title,,,,,hmh00639,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,,,Backdraft Dampers,Backdraft Dampers | H Moon Hydro,Shop Backdraft Dampers by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
ducting,Ducting,,Unknown,,Ventilation Accessories,category:ventilation_accessories,FALSE,Title,Default Title,,,,,hmh00649,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,,,Ducting,Ducting | H Moon Hydro,Shop Ducting by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,draft
