Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
bcuzz-roxx-rooting-blocks-4-x-4-x-4-cs-24-strips-6-per-scrip,B'cuzZ Roxx Rooting Blocks 4 x 4 x 4 --Cs/24 strips @6 per strip,"",H Moon Hydro,,simple,Extream Roclwool,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,150.00,179.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bcuzz_blocks_7b9f74be-0670-49d3-be85-1edd17f80195.jpg?v=1761678795,1,4 x 4 x 4 NO Holes,false,,,,lb,,,active
badboy-ho-t-5-4-ft-triphosphor-grow-54-w-6500-k-2,"BadBoy HO T-5 4 ft Triphosphor Grow 54 W, 6500 K","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01730,0.0,,0,deny,manual,15.95,,true,true,,,,,,,,,false,,,,lb,,,active
badboy-ho-t-5-triphosphor-bloom-54w-2900k,BadBoy HO T-5 Triphosphor Bloom 54W 2900K,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01709,0.0,,0,deny,manual,15.95,,true,true,,,,,,,,,false,,,,lb,,,active
badboy-ho-t-5-4-ft-triphosphor-bloom-54-w-2900-k,"BADBOY HO T-5 4 ft Triphosphor Bloom 54 W, 2900 K","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00524,0.0,,0,deny,manual,15.98,16.99,true,true,,,,,,,,,false,,,,lb,,,active
add-a-lamp-hardware-kit-trolley-and-mounting-hardware,Add a Lamp Hardware Kit (Trolley and mounting hardware),"<img src=""https://hmoonhydro.com/wp-content/uploads/2019/08/light_rail_access.jpg"" alt="""" width=""175"" height=""187"" class=""alignnone size-full wp-image-545"">",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00910,28.349523125,,0,deny,manual,23.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/light_rail_access.jpg?v=1761678785,1,"",false,,,,oz,,,active
bcuzz-hydro-b-1l,B'Cuzz Hydro B 1L,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00265,70.8738078125,,0,deny,manual,16.10,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/hydro_5523af5e-8b30-4970-b2cd-f49fe04fc719.jpg?v=1761678785,1,"",false,,,,oz,,,active
athena-balance-1-gallon,Athena Balance 1 Gallon,"",H Moon Hydro,,simple,Athena Balance,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/balance.jpg?v=1761678785,1,Athena Balance,false,,,,lb,,,active
bcuzz-roxx-rooting-blocks-4-x-4-x-2-5-42-40mm-hole-strip-of-6,"B'cuzZ Roxx Rooting Blocks 4 x 4 x 2.5, 42/40mm hole (strip of 6)","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00470,28.349523125,,0,deny,manual,4.53,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bcuzz_blocks_8c15d20f-3efa-4fb7-8633-4c577a4f8a46.jpg?v=1761678785,1,4 x 4 x 4 NO Holes,false,,,,oz,,,active
agrowlyte-plant-wash-qt,AgrowLyte Plant Wash qt.,"",H Moon Hydro,,simple,Anti mold resistance,false,Title,Default Title,,,,,,,,,85.048569375,,0,deny,manual,22.49,24.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/7d7f21a3-c72d-493c-bd89-770b08ddf777LX2YO0CAXsiiX4c9W0EBMjgQCIydIvsNqYwibogrK7x-OtOdpUm0jP0gIyONwIougdUj40YEUAFZThFls0.jpg?v=1761678785,1,"",false,,,,oz,,,active
agrowlyte-plant-wash-gallon,AgrowLyte Plant Wash Gallon,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,,283.49523125,,0,deny,manual,52.00,58.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/all-in-one_edited.webp?v=1761678785,1,"",false,,,,oz,,,active
athena-cuts-rooting-gel-7-oz,Athena Cuts Rooting Gel 7 oz.,"",H Moon Hydro,,simple,Clone Gell,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,40.50,44.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/LQ-CUTS_7oz_a1114005-c60f-4899-a5f5-77b7fd7f3e45.jpg?v=1761678785,1,"Clone Gell ""Cutts"" 14 oz",false,,,,lb,,,active
bcuzz-roxx-bimatrix-growing-slab-40-x-6-x-3,B'cuzZ Roxx Bimatrix Growing Slab 40 x 6 x 3,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00477,85.048569375,,0,deny,manual,7.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bcuzz_blocks_bd4c88e8-6fb9-4b58-9cf8-d3a908172bf1.jpg?v=1761678785,1,4 x 4 x 4 NO Holes,false,,,,oz,,,active
bcuzz-root-stimulator-1-qt,B'Cuzz Root Stimulator - 1 qt,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00283,70.8738078125,,0,deny,manual,44.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/root_4a5dd6c8-2b12-466f-921e-3c5be85ecfd5.jpg?v=1761678785,1,"",false,,,,oz,,,active
athena-grow-a,Athena Grow A 1 Gallon,"<img class=""alignnone size-medium wp-image-62671"" src=""https://hmoonhydro.com/wp-content/uploads/2021/12/LQ-GWA_1-Gal_01-200x200.jpg"" alt=""Atena Grow A"" width=""200"" height=""200""><img class=""alignnone size-medium wp-image-62642"" src=""https://hmoonhydro.com/wp-content/uploads/2021/12/3.8-cf.-200x133.jpg"" alt=""Blended Line"" width=""200"" height=""133"">",H Moon Hydro,,simple,Athena Grow A is a simple and clean formula,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bloom-A-1.jpg?v=1761678785,1,Athena Bloom A-1 Gallon,false,,,,lb,,,active
athena-grow-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/LQ-GWA_1-Gal_01.jpg?v=1761678786,2,Atena Grow A,,,,,,,,
bcuzz-growth-stimulator-1-qt,B'Cuzz Growth Stimulator - 1 qt,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00277,70.8738078125,,0,deny,manual,44.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/grow_0646fcb8-aa45-47f3-aff0-ce8c5899660a.jpg?v=1761678785,1,"",false,,,,oz,,,active
b-52-vitamin-1-gal,B-52 Vitamin (1 gal),"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01022,340.1942775,,0,deny,manual,136.76,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/advancedB52Booster_68b86f6c-1681-4ad4-b099-4bfd758cc11d.jpg?v=1761678785,1,"",false,,,,oz,,,active
bcuzz-root-stimulator-1-gal,B'Cuzz Root Stimulator - 1 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00284,255.145708125,,0,deny,manual,150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/root_f8bbf559-a0d5-4f49-9027-776ffa24e47c.jpg?v=1761678785,1,"",false,,,,oz,,,active
all-mesh-extraction-bags-3-bag-kit,All Mesh Extraction Bags - 3 Bag Kit,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01259,28.349523125,,0,deny,manual,69.95,,true,true,,,,,,,,,false,,,,oz,,,active
bcuzz-hydro-a-5l,B'Cuzz Hydro A 5L,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00264,368.543800625,,0,deny,manual,51.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/hydro_0680dafb-7734-4cbf-9385-c5c326554505.jpg?v=1761678785,1,"",false,,,,oz,,,active
bcuzz-roxx-bimatrix-growing-slab-36-x-6-x-3,B'cuzZ Roxx Bimatrix Growing Slab 36 x 6 x 3,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00475,85.048569375,,0,deny,manual,7.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bcuzz_blocks.jpg?v=1761678785,1,4 x 4 x 4 NO Holes,false,,,,oz,,,active
autumn-gallon,Autumn Gallon,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01472,283.49523125,,0,deny,manual,56.60,,true,true,,,,,,,,,false,,,,oz,,,active
athena-bloom-a-1-gallon,Athena Bloom A - 1 Gallon,"",H Moon Hydro,,simple,Athena Bloom A,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bloom-A.jpg?v=1761678775,1,Athena Bloom A Gallon,false,,,,lb,,,active
bcuzz-coco-nutrition-componet-b-1l,B'Cuzz CoCo Nutrition Componet B 1L,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01227,425.242846875,,0,deny,manual,16.10,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bcuzz-coco-a-b_1db019b8-ae43-4325-b689-832afd79d3f5.jpg?v=1761678775,1,"",false,,,,oz,,,active
athena-pro-grow-10-lb,Athena Pro Grow 10 lb.,"",H Moon Hydro,,simple,Athena Pro Dry Grow,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,79.00,110.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/PRO-GW_10-lb.jpg?v=1761678775,1,Athena Pro Grow,false,,,,lb,,,active
amber-label-sativa,Amber Label * Sativa,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,,239.66686849875,shopify,100,deny,manual,75.97,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/GreaseBottle1LAmbercopy_a63f0624-e655-4d29-b26a-0269d7cbfd4e-1-scaled.webp?v=1761678775,1,"",false,,,,oz,,,active
athena-mildew-control-32-oz,Athena Mildew Control 32 oz.,"",H Moon Hydro,,simple,Athena Mildew Control,false,Title,Default Title,,,,,,,,,226.796185,,0,deny,manual,79.00,90.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/mildew-control.jpg?v=1761678775,1,"",false,,,,oz,,,active
agrowlyte-plant-wash-30-gallon,AGrowlyte Plant Wash 30 gallon,"",H Moon Hydro,,simple,Stop PM,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,750.00,800.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Remove_background_project_24-3984733.webp?v=1761678775,1,30 Gallon Drum,false,,,,lb,,,active
athena-pro-bloom-10-lb,Athena Pro Bloom 10 lb.,"",H Moon Hydro,,simple,"Fully soluble dry fertilizer, no particulates or sediment",false,Title,Default Title,,,,,,,,,340.1942775,,0,deny,manual,79.00,110.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/PRO-BL_10-lb.jpg?v=1761678775,1,Athena Pro Bloom,false,,,,oz,,,active
all-purpose-feeder-packs-20-ct,All-Purpose feeder packs.- 20 ct.,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00099,28.349523125,,0,deny,manual,5.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/xtreme_all-purpose.jpg?v=1761678775,1,"",false,,,,oz,,,active
bcuzz-growth-stimulator-1-gal,B'Cuzz Growth Stimulator - 1 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00278,0.0,,0,deny,manual,150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/grow.jpg?v=1761678775,1,"",false,,,,lb,,,active
aquaspinners,AquaSpinners,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01199,2.8349523125,,0,deny,manual,1.15,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/aquaspinner_ac019503-0858-4096-b8ac-2a03c7182988.jpg?v=1761678775,1,"",false,,,,oz,,,active
arjans-strawberry-haze-feminised-swiss-sativa-x-nl5-haze-mist-5-seed,Arjan's Strawberry Haze (Feminised) Swiss sativa x NL5 Haze Mist-5 seed,"",H Moon Hydro,,simple,GREENHOUSE SEED,false,Title,Default Title,,,,,,,,,7.08738078125,,0,deny,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/ArjanStrawberryHaze_4bvm-f8_jpg.jpg?v=1761678775,1,ARJAN StrwberryHaze,false,,,,oz,,,active
alfa-grease-alfalfa-extract,Alfa Grease * Alfalfa Extract,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,32.97,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/AlfaGreasecopy-1-scaled.webp?v=1761678775,1,"",false,,,,lb,,,active
ac-infinity-self-watering-fabric-pot-base-xl-4-pack,"AC Infinity -Self-Watering Fabric Pot Base XL, 4-Pack","",H Moon Hydro,,simple,Xtra Lage w/water gage,false,Title,Default Title,,,,,,,,,425.242846875,,0,deny,manual,89.99,90.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/self-wwatering-pro-model.jpg?v=1761678775,1,wate level gage,false,,,,oz,,,active
atami-rootblastic-80-ml,Atami RootBlastic 80 ml.,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01431,28.349523125,,0,deny,manual,43.42,,true,true,,,,,,,,,false,,,,oz,,,active
bcuzz-root-stimulator-12-oz,B'Cuzz Root Stimulator - 12 oz,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00282,28.349523125,,0,deny,manual,22.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/root.jpg?v=1761678775,1,"",false,,,,oz,,,active
athena-camg-1-gallon,Athena CaMg 1 Gallon,"",H Moon Hydro,,simple,Athena CaMg,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/LQ-Cal-Mag-1.jpg?v=1761678775,1,Athena CaMg,false,,,,lb,,,active
athena-bloom-a-1-gallon-2,Athena Bloom A 1- Gallon,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/LQ-BLA_1-Gal_01-1.jpg?v=1761678775,1,Athena Bloom-1 Gallon,false,,,,lb,,,active
athenas-aminas-gallon,Athena's Aminas Gallon,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01376,340.1942775,,0,deny,manual,45.00,,true,true,,,,,,,,,false,,,,oz,,,active
bcuzz-growth-stimulator-12oz,B'Cuzz Growth Stimulator - 12oz,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00276,28.349523125,,0,deny,manual,22.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/grow_5e428de2-4c62-448e-ab7f-8f646f09d966.jpg?v=1761678776,1,"",false,,,,oz,,,active
bcuzz-hydro-a-1l,B'Cuzz Hydro A 1L,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00263,70.8738078125,,0,deny,manual,16.10,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/hydro_f8ca1225-372d-4ce6-94cb-525a821dfa5b.jpg?v=1761678775,1,"",false,,,,oz,,,active
bcuzz-blossombuilder-355-ml,B`Cuzz BlossomBuilder 355 ml.,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01434,0.0,,0,deny,manual,46.69,,true,true,,,,,,,,,false,,,,lb,,,active
bcuzz-bio-nrg-bloom-c-1l,B'Cuzz BIO-NRG Bloom-C 1L,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00257,85.048569375,,0,deny,manual,16.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/nig_bloom-c.jpg?v=1761678775,1,"",false,,,,oz,,,active
bcuzz-coco-nutrition-componet-b-5l,B'Cuzz CoCo Nutrition Componet B 5L,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01229,0.0,,0,deny,manual,65.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bcuzz-coco-a-b_a0e665bf-2a13-46b3-b135-a7b51af9fe95.jpg?v=1761678775,1,"",false,,,,lb,,,active
aquashield-qt,AquaShield Qt.,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01178,0.0,,0,deny,manual,14.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/AquaShield_GalB.png?v=1761678775,1,"",false,,,,lb,,,active
atami-rootblastic-250-ml,Atami RootBlastic 250 ml,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01432,56.69904625,,0,deny,manual,82.84,,true,true,,,,,,,,,false,,,,oz,,,active
athena-stack-32-oz,Athena Stack 32 oz,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/2stack.jpg?v=1761678775,1,"",false,,,,lb,,,active
accurate-ph-4-replacement-remote-probe,Accurate pH 4 replacement /remote probe,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01598,0.0,,0,deny,manual,34.95,,true,true,,,,,,,,,false,,,,lb,,,active
athenas-aminas-quart,Athena's Aminas Quart,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01375,0.0,,0,deny,manual,15.00,,true,true,,,,,,,,,false,,,,lb,,,active
6-ft-add-a-lamp-pkg-includes-rail-pushrod-trolley-hardware,6 ft add-a-lamp pkg. Includes rail pushrod trolley & hardware,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00900,85.048569375,,0,deny,manual,59.95,,true,true,,,,,,,,,false,,,,oz,,,active
6-net-pot,"6"" Net Pot","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01322,28.349523125,,0,deny,manual,1.50,2.33,true,true,,,,,,,,,false,,,,oz,,,active
bcuzz-booster-pack,B'cuzZ Booster Pack,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01224,0.0,,0,deny,manual,12.95,20.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bcuzz-booster-pack.jpg?v=1761678765,1,"",false,,,,lb,,,active
bcuzz-bloom-stimulator-12oz,B'Cuzz Bloom Stimulator - 12oz,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00273,28.349523125,,0,deny,manual,22.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bloom.jpg?v=1761678765,1,"",false,,,,oz,,,active
bcuzz-coco-nutrition-componet-a-1l,B'Cuzz CoCo Nutrition Componet A 1L,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01226,0.0,,0,deny,manual,16.10,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bcuzz-coco-a-b.jpg?v=1761678765,1,"",false,,,,lb,,,active
bcuzz-coco-nutrition-componet-a-5l,B'Cuzz CoCo Nutrition Componet A 5L,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01228,85.048569375,,0,deny,manual,65.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bcuzz-coco-a-b_aa0597c0-1240-479d-abce-f8601a01ad85.jpg?v=1761678765,1,"",false,,,,oz,,,active
athena-bloom-b,Athena Bloom B 1 Gallon,"",H Moon Hydro,,simple,Athena Bloom B,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bloom-B-1.jpg?v=1761678765,1,Athena Bloom B,false,,,,lb,,,active
athena-pk-bloom-booster,Athena PK Bloom Booster-1 gallon,"",H Moon Hydro,,simple,Athena PK is a balanced bloom booster,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/LQ-PK_1-Gal_01-4.jpg?v=1761678764,1,Athena PK is a balanced bloom booster,false,,,,lb,,,active
athena-grow-b,Athena Grow B 1 Gallon,"",H Moon Hydro,,simple,Athena Grow is a simple and clean formula,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/LQ-GWB_1-Gal_01.jpg?v=1761678765,1,Athena Grow B,false,,,,lb,,,active
agrowlyte-5-gallon,AGrowLyte 5 gallon,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,179.00,199.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Agrowlyte-plant-wash-5_gallons-7308624.png?v=1761678765,1,STOP PM,false,,,,lb,,,active
b-52-vitamin-2-5-gal,B-52 Vitamin (2.5 gal),"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01023,0.0,,0,deny,manual,330.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/advancedB52Booster.jpg?v=1761678765,1,"",false,,,,lb,,,active
8-flange,"8"" Flange","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00741,0.0,,0,deny,manual,26.58,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/profilter_23060aa4-67bb-4ef2-acf9-4d5118330e9f.jpg?v=1761678764,1,"",false,,,,lb,,,active
agrowlyte-stop-pm-5-gallon,Agrowlyte Stop PM 5 Gallon,"<img class=""alignnone size-medium wp-image-63917"" src=""https://hmoonhydro.com/wp-content/uploads/2025/04/Agrowlyte-plant-wash-5_gallons-7308624-200x150.png"" alt=""STOP PM"" width=""200"" height=""150"">",H Moon Hydro,,simple,Stop PM,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,169.00,199.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Agrowlyte-plant-wash-5_gallons-7308624_736cb3be-3187-43ca-9e6c-e93ef20f0703.png?v=1761678765,1,STOP PM,false,,,,lb,,,active
aquaspinners-2,AquaSpinners,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01200,0.0,,0,deny,manual,1.15,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/aquaspinner.jpg?v=1761678764,1,"",false,,,,lb,,,active
alienz-auto-feminised-alienz-x-watermelon-auto-5-seed,AlienZ Auto (Feminised) Alienz x Watermelon Auto 5 Seed,"",H Moon Hydro,,simple,GREENHOUSE SEED,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,66.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/AlienzAuto-8.jpg?v=1761678764,1,"",false,,,,lb,,,active
athena-camg-2,Athena CaMg,"",H Moon Hydro,,simple,Athena CaMg,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/ca-mg.jpg?v=1761678765,1,Athena GaMg,false,,,,lb,,,active
air-tight-6-a-c-w-15-socket-set,Air Tight 6 A/C - w/15' Socket Set,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01201,0.0,,0,deny,manual,75.00,154.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/AirTight6AC.jpg?v=1761678764,1,"",false,,,,lb,,,active
athena-ipm-32-oz,Athena IPM 32 oz.,"",H Moon Hydro,,simple,complete pest management formula,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,65.00,75.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/ipm.jpg?v=1761678765,1,Athena IPM,false,,,,lb,,,active
athena-cuts-rooting-gel-compound-14oz,Athena Cuts Rooting Gel Compound - 14oz,"",H Moon Hydro,,simple,Clone Gell,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,72.00,75.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/LQ-CUTS_7oz.jpg?v=1761678764,1,"Clone Gell ""Cutts"" 14 oz",false,,,,lb,,,active
athena-pro-core-10-lb,Athena Pro Core 10 lb.,"",H Moon Hydro,,simple,Athena Pro Core,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,79.00,110.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/PRO-CORE_10-lb.jpg?v=1761678764,1,Athena Pro Core,false,,,,lb,,,active
bcuzz-bio-nrg-growth-c-1l,B'Cuzz BIO-NRG Growth-C 1L,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00261,0.0,,0,deny,manual,16.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/nrg_growthc.jpg?v=1761678764,1,"",false,,,,lb,,,active
athena-cleanse,Athena Cleanse,"[caption id=""attachment_62646"" align=""alignnone"" width=""200""]<img class=""size-medium wp-image-62646"" src=""https://hmoonhydro.com/wp-content/uploads/2021/12/LQ-CL_1-Gal_01-200x200.jpeg"" alt=""Athena Cleance"" width=""200"" height=""200""> Athena Cleanse is made from the ideal (and safe) root zone optimizing agents--Hypochlorous acid[/caption]",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/LQ-CL_1-Gal_01-1.jpg?v=1761678764,1,Blended line Cleanse,false,,,,lb,,,active
athena-cleanse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/LQ-CL_1-Gal_01.jpg?v=1761678764,2,Athena Cleance,,,,,,,,
bcuzz-bio-nrg-flavor-c-5l,B'Cuzz BIO-NRG Flavor-C 5L,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00260,425.242846875,,0,deny,manual,67.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/nrg_flavor.jpg?v=1761678764,1,"",false,,,,oz,,,active
b-52-vitamin-1-lt,B-52 Vitamin (1 lt),"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01021,85.048569375,,0,deny,manual,44.60,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/advancedB52Booster_7c898005-908f-43c4-9d9e-151d31e51482.jpg?v=1761678765,1,"",false,,,,oz,,,active
